ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label
MFG,"Mizuho Financial Group, Inc.",Financial Services,127182094336.0,16.838709,7.5107913,1.8433677,1.76,,,0.124919996,0.0041312593517969405,0.29136,0.35,0.497,,-43950723301376.0,,,4316919000000.0,75297177206784.0,119449818497024.0,5.663547,302240042000000.0,,,,1248632000000.0,-4838533000000.0,,,2438523594.0,0.0031252002591384133,,,,0.08662295977314614,0.07939323706456383,0.014283080995601502,0.01344521942726017,2512846630.0,4474506000000.0,10.44,[],{},,,,,0.05938697556920782,,,0.7,14,20,0.5714285714285715,4.0,22.0,0.4375681818181818,0.4375681818181818,0.18181818181818182,0.0,1.0,0.18181818181818182,22.0,3,5,"cheapness,dividend,garp",0.5276133333333334,False,0.36665000000000003,0.5641,hold,2,10,stable,0.2385,persistent
SONY,Sony Group Corporation,Technology,136593465344.0,20.40351,19.546217,2.5694048,0.68,1.245,21.318,0.13159999,-0.020841343348961233,-0.01746,0.082,0.476,3351335403520.0,242851463168.0,2079234064384.0,1553690000000.0,12479620000000.0,1870597980160.0,2170018988032.0,9.05268,15683490000000.0,5949991000000.0,,5032624000000.0,-326865000000.0,1945617000000.0,0.3080538509986682,,5907667254.0,0.03234619907935169,0.293322089383749,1.1822840331405644,0.6974586828740545,0.10646029678343277,0.11895348712341619,0.7957170247183503,0.3409984418232954,6025003795.0,35575000000.0,23.26,[],{},24.535107847801672,0.11679852082451712,0.15630625360786257,6.397696681469804,0.04901117503802042,,0.14587452325472877,1.0,20,20,0.525,9.0,22.0,0.5649636363636362,0.5649636363636362,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.602655,True,0.75,0.5583,hold,2,10,stable,0.5416,persistent
XPEV,XPeng Inc.,Consumer Cyclical,12435717120.0,,28.777708,2.7930408,,1.138,83.214,-0.07638,-0.011045278702181206,-0.03056,-0.176,,,5506560000.0,-1189754752.0,-2654097000.0,76719742000.0,23682467840.0,30594603008.0,4.6544256,103162630000.0,63253827000.0,,58113349000.0,-1139460000.0,8258529000.0,0.18864660676257228,,1908699765.0,-0.07001011594005062,0.14304614590958042,1.088456061962631,1.2476160785421093,0.18954225963413301,0.1927118318532834,0.7436776476132879,0.4941147814904353,1898112757.0,379931000.0,13.0,[],{},,-4.628315197517278,-2.074739544183954,-0.48198821042538353,,,-0.058915413100599764,0.85,17,20,0.40625000000000006,1.0,22.0,0.23874545454545457,0.23874545454545457,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,quality,0.18846666666666667,False,0.45,0.5357,hold,2,7,stable,0.0801,persistent
INFY,Infosys Limited,Technology,48722984960.0,14.851851,14.170779,10.130527,4.35,1.862,9.541,0.32,0.20144716040374558,0.16370001,0.029,0.053,3165625088.0,95288475648.0,4481999872.0,4089000000.0,20158000000.0,923000000.0,3124000000.0,1.1875,16446000000.0,10912000000.0,,5516000000.0,3313000000.0,4039000000.0,0.30156761583490427,,4046940812.0,0.18129628566507835,0.3046117134408881,1.9782451051486585,2.2663607342378294,0.05879849203453728,0.05522705092140766,1.2257083789371275,1.1066651357712842,4143607528.0,47000000.0,12.03,[],{},0.06497190372467689,21.260258449199707,23.303613511371974,0.04291179990227731,0.06733167468485915,,0.3741079597438243,1.0,20,20,0.5333333333333333,11.0,22.0,0.6322318181818183,0.6322318181818183,0.5,0.0,1.0,0.5,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7547416666666666,True,1.0,0.5083,hold,2,1,deteriorating,0.3255,new
MUFG,"Mitsubishi UFJ Financial Group, Inc.",Financial Services,253165797376.0,17.269232,21.796118,2.0741146,2.4,,,0.09398,0.005622079301927688,0.25767002,,,,-59133051011072.0,,,7521125000000.0,123410290049024.0,184063658819584.0,10.823896,431731548000000.0,,,,2427229000000.0,-23064420000000.0,,,11287605929.0,,,,,0.08129502734416805,0.0579505606620201,0.017420837172640438,,11506516975.0,5717862000000.0,22.45,[],{},,,,,0.05790645467036404,,,0.7,14,20,0.4285714285714286,1.0,22.0,0.32459090909090915,0.32459090909090915,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,dividend,0.3252816666666667,False,0.36665000000000003,0.4872,hold,2,10,stable,0.0641,persistent
JD,"JD.com, Inc.",Consumer Cyclical,44580002733.23059,24.094889,7.7410836,1.4150627,3.03,1.18,38.478,0.06004,0.02823787652779556,0.0104600005,0.049,-0.507,7005875200.0,15404392448.0,7084000256.0,3690000000.0,1309085000000.0,108019998720.0,202132996096.0,23.327587,695201000000.0,374421000000.0,,306072000000.0,19631000000.0,18991000000.0,0.16043877975838086,,2741847251.0,0.059233723937820275,0.15866843743500927,1.2233102015212107,1.2910547173653935,0.15406335721611447,0.12856434948742113,1.883030950761003,1.6596427558669444,2903433255.0,2803000000.0,33.01,[],{},0.15715286609387571,2.1745330168435273,4.174632099728997,0.23954206648890486,0.041502577579834464,,0.009482716528452005,1.0,20,20,0.44999999999999996,5.0,22.0,0.5198863636363636,0.5198863636363636,0.22727272727272727,0.0,1.0,0.22727272727272727,22.0,4,5,"cheapness,dividend,garp,risk",0.5699366666666666,True,0.73335,0.4375,hold,2,10,stable,0.355,persistent
TM,Toyota Motor Corporation,Consumer Cyclical,223784058880.0,10.447208,11.976553,16.179523,3.32,1.274,107.061,0.10233,0.03646714362289817,0.07592,0.019,0.232,-1204836106240.0,35091239665664.0,5612894158848.0,3766216000000.0,50684952000000.0,43916481003520.0,13867543429120.0,11.680815,105522331000000.0,42824081000000.0,,33605019000000.0,3848098000000.0,5472920000000.0,0.16698723518570166,,13033384474.0,,,1.274335866318064,1.259713218152205,0.40944384558752783,0.414447857856751,0.4803244158812223,,13048929774.0,60293000000.0,188.99,[],{},-5.383922841823469,6.251897625817015,9.317373104905295,0.10732638789290647,0.0957193539173337,,0.05236869809594663,1.0,20,20,0.41250000000000003,7.0,22.0,0.49397272727272734,0.49397272727272734,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,3,5,"cheapness,dividend,garp",0.5976133333333333,False,0.63335,0.375,hold,2,10,stable,0.2363,persistent
BABA,Alibaba Group Holding Limited,Consumer Cyclical,293017616384.0,18.807692,13.486232,1.8125403,0.86,1.282,25.014,0.092159994,0.05424886230931571,0.1012,0.029,1.041,-44074250240.0,315585232896.0,110100996096.0,59665000000.0,1023670000000.0,281721995264.0,316819996672.0,67.44678,1909570000000.0,610769000000.0,,476398000000.0,103592000000.0,76213000000.0,0.39811071927476627,,18580374278.0,0.07211343140303299,0.39952145186365795,1.2820561799167922,1.5483064045609698,0.1475316432495274,0.13751595558651988,0.5360735663002666,0.552229292655525,18997077324.0,9793000000.0,122.25,[],{},-0.1504150186732822,2.8663249569589073,5.289285726908573,0.18906144451842077,0.05316973502118176,,0.041631430142369516,1.0,20,20,0.41666666666666663,6.0,22.0,0.5018818181818181,0.5018818181818181,0.2727272727272727,0.0,1.0,0.2727272727272727,22.0,4,5,"cheapness,dividend,garp,risk",0.5994333333333334,True,0.66665,0.3729,hold,2,10,stable,0.3158,persistent
ASX,"ASE Technology Holding Co., Ltd.",Technology,77332340736.0,43.41975,19.106861,6.4266825,1.19,1.07,70.716,0.17009,0.04498680819202651,0.08545999,0.267,1.71,-125576183808.0,312278319104.0,140166758400.0,51534932000.0,645387710000.0,296438005760.0,91292000256.0,5.4724965,889499758000.0,313795092000.0,,248479145000.0,40015755000.0,142249287000.0,0.17693685862099853,,4374088277.0,0.04369272796426979,0.16279842723727733,1.2628628933828632,1.1743056150513371,0.2964165685585268,0.2717890916343517,0.725562547033318,0.8034565751241415,4341989537.0,7478400000.0,35.17,[],{},-1.6238508056635272,2.2279056936797934,6.0595465441576595,0.16502885037893714,0.023030993960121832,,0.08039512451684608,1.0,20,20,0.27499999999999997,6.0,22.0,0.43255,0.43255,0.2727272727272727,0.0,1.0,0.2727272727272727,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.5706116666666666,True,0.83335,0.2833,hold,2,10,stable,0.2792,persistent
TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,2096632168448.0,35.58539,18.708271,84.30622,0.94,2.458,15.174,0.39969003,0.2139969374155607,0.49923,0.36,0.774,739057991680.0,14279204929536.0,3175220510720.0,1936095600000.0,3809054300000.0,982447030272.0,3518013112320.0,4.7950196,7932842500000.0,3817130800000.0,,1522414000000.0,1697604000000.0,2274975600000.0,0.5989134888415741,,25932524521.0,0.17310533946299697,0.561223535424378,2.5072882934602547,2.359942059635386,0.1341993995216721,0.1564672619167258,0.4801626024971503,0.43251785287668587,25932733242.0,12370400000.0,404.25,[],{},0.3524976878643794,4.497075047647039,7.375258189490229,0.13558847355676357,0.028101420273882065,,0.30202280549576366,1.0,20,20,0.32499999999999996,9.0,22.0,0.5761954545454545,0.5761954545454545,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6526466666666667,True,0.83335,0.2667,hold,2,10,stable,0.2958,persistent
IBN,ICICI Bank Limited,Financial Services,107563287224.2736,18.512346,16.219578,2.7065234,0.83,,,0.16073999,0.018599327678653813,0.27531,0.114,0.138,,1806005174272.0,,,2234071181000.0,2263177232384.0,740090773504.0,11.080636,29144979720000.0,,,,542077028000.0,673254189000.0,,,7160112569.0,0.019312843724728516,,,,0.0712360560873981,0.07707461803724676,0.07665372226925674,0.07747788020496402,7121927830.0,890285812000.0,29.99,[],{},,,,,0.05401800506537637,,,0.7,14,20,0.27380952380952384,4.0,22.0,0.3920636363636364,0.3920636363636364,0.18181818181818182,0.0,1.0,0.18181818181818182,22.0,4,5,"cheapness,quality,dividend,garp",0.4640099999999999,False,0.53335,0.1667,hold,2,10,stable,0.1233,persistent
NIO,NIO Inc.,Consumer Cyclical,12227655354.110834,,28.074717,18.900618,,1.009,183.304,-0.83959,-0.12516513723458247,-0.09086,1.122,,,17063680000.0,-467509504.0,-14041238000.0,87487510000.0,26567524352.0,31765663744.0,0.25819263,124401078000.0,76633037000.0,,78582563000.0,-15570678000.0,2992612000.0,0.13619892713828521,,2474273324.0,-0.21056432042150758,0.09877693605289356,0.9751913665630886,0.9931796819773014,0.2513091968543874,0.31432949175078106,0.7032697096081434,0.6108619117552322,2091505895.0,885248000.0,4.88,[],{},,-36.499108261978776,-1.2152546662908215,-0.8228727918010652,,,-0.30645336279449475,0.85,17,20,0.28125,0.0,22.0,0.20892727272727277,0.20892727272727277,0.0,0.0,1.0,0.0,22.0,0,5,,0.17382999999999998,False,0.45,0.4464,avoid,1,10,stable,0.0,persistent
HDB,HDFC Bank Limited,Financial Services,122880720896.0,16.734266,16.78615,9.682103,1.75,,,0.13838,0.013393717571573425,0.26787,0.166,0.181,,4125876813824.0,,,1925667800000.0,5658713784320.0,2377666265088.0,2.4715705,52621193200000.0,,,,704793400000.0,1118559900000.0,,,15393260762.0,0.013976776312810852,,,,0.12625408121684326,0.15203279039563297,0.036594909444204696,0.038155840654436605,15304409210.0,1860495500000.0,23.93,[],{},,,,,0.05975762546143344,,,0.7,14,20,0.4761904761904762,3.0,22.0,0.4072181818181818,0.4072181818181818,0.13636363636363635,0.0,1.0,0.13636363636363635,22.0,2,5,"dividend,garp",0.493775,False,0.53335,0.4231,avoid,1,1,deteriorating,0.0787,new
RDY,Dr. Reddy's Laboratories Limited,Healthcare,9871050752.0,28.902441,18.264542,14.737492,0.7,1.902,18.605,0.088369995,0.07396270967608304,0.09996,-0.056,-0.687,-3909625088.0,52938956800.0,54671998976.0,50123000000.0,335933000000.0,71951998976.0,81426997248.0,0.8040717,579346000000.0,301975000000.0,,167566000000.0,42850000000.0,56755000000.0,0.5276766498081462,,832691395.0,0.11469627111355425,0.584969358133534,1.8021257295632767,1.9181544880053991,0.13349708119155046,0.09486215716780699,0.579848656933853,0.6603291351328325,832003105.0,3738000000.0,11.85,[],{},-0.3960697990746183,0.9683011009573517,1.0561809309099615,0.9468074746799695,0.03459915375313801,,0.12172276458302977,1.0,20,20,0.20928362573099413,2.0,22.0,0.36153636363636366,0.36153636363636366,0.09090909090909091,0.0,1.0,0.09090909090909091,22.0,2,5,"cheapness,risk",0.3734266666666667,True,0.83335,0.2064,avoid,1,7,stable,0.0831,persistent
