ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label,signal_since
DG.PA,Vinci SA,Industrials,61317857280.0,12.308546,11.0602255,2.0089853,4.5,0.825,120.742,0.16318001,0.036846653890955545,0.06713,0.023,0.108,8071124992.0,90891444224.0,12780000256.0,9004000000.0,75702000000.0,41346998272.0,15564000256.0,55.202,133065000000.0,49554000000.0,,58097000000.0,4903000000.0,11886000000.0,0.6000501968243904,,555967094.0,0.03755473353360465,0.5818903913808268,0.8529528202833193,0.8527792415459815,0.28326006087250594,0.2800271833563723,0.5689099312366137,0.561954112641033,562417394.0,1510000000.0,110.9,[],{},0.13162764241979721,7.112006447834613,10.094562885828521,0.0990632295137685,0.08124436468775435,,0.12010457795326006,1.0,20,20,0.8300000000000001,12.0,22.0,0.6181272727272727,0.6181272727272727,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6544483333333334,True,0.8,0.9,strong_buy,4,17,stable,0.865,persistent,2026-07-25
AD.AS,Koninklijke Ahold Delhaize N.V.,Consumer Defensive,27305062400.0,12.450199,10.684966,1.8902735,3.86,0.713,133.34,0.15675999,0.04612031208621076,0.02448,0.003,-0.002,2912000000.0,43355062272.0,5388000256.0,3082000000.0,92352000000.0,19260999680.0,3211000064.0,16.532,49089000000.0,11923000000.0,,16794000000.0,2264000000.0,6989000000.0,0.2654409216909217,,886877259.0,0.034026465028355386,0.26640330360240383,0.7099559366440396,0.8350195447229248,0.3748905050011204,0.39186373982485245,1.88131760679582,1.7236410632305852,913583817.0,823000000.0,31.25,[],{},0.10664689050481715,8.046596178929358,14.067184384166126,0.07108743105163173,0.08032000131082243,,0.09543272952469423,1.0,20,20,0.8125,9.0,22.0,0.5414545454545454,0.5414545454545454,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6011433333333334,True,0.8,0.85,strong_buy,4,17,stable,0.8313,persistent,2026-07-25
SAN.PA,Sanofi,Healthcare,87590805504.0,22.634674,8.05405,1.2656453,5.54,0.987,33.89,0.05709,0.061614289657347894,0.08091,0.146,-0.912,6298999808.0,105176825856.0,13543000064.0,9597000000.0,46716000000.0,23576000512.0,6350000128.0,57.765,126805000000.0,30952000000.0,,28345000000.0,7813000000.0,10750000000.0,0.720673859063276,,1207641512.0,0.04186810042319915,0.7018245043580364,1.09197389310284,1.4603936629860779,0.16031702219944008,0.13483636801759064,0.36840818579709,0.33348393801111464,1253591640.0,626000000.0,73.11,[],{},0.07191393858927743,7.7661393604789986,10.959344155048452,0.09124633608110091,0.04418000453640287,,0.09747105423522243,1.0,20,20,0.775,9.0,22.0,0.616668181818182,0.616668181818182,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6762966666666668,True,0.9,0.8333,strong_buy,4,17,stable,0.8042,persistent,2026-07-25
TTE.PA,TotalEnergies SE,Energy,175883370496.0,11.439655,8.990043,1.5919174,4.61,1.061,48.045,0.14479999,0.04510144130834379,0.09083,0.278,1.06,13531374592.0,210834898944.0,39650000896.0,19925000000.0,182344000000.0,62917001216.0,31716999168.0,50.01516,291055000000.0,89469000000.0,,92563000000.0,13127000000.0,27343000000.0,0.2843361997104374,,2142883014.0,0.05519690914122184,0.28389141659424366,0.9665741170878213,1.0978967712596635,0.20639054474240265,0.17949678969620333,0.6264932744670252,0.6851800607383174,2248149843.0,2558000000.0,79.62,[],{},0.07693379171573093,5.31739960099899,10.58142529204517,0.09450522707482262,0.08741522362343969,,0.10038187937045322,1.0,20,20,0.775904761904762,14.0,22.0,0.7461772727272727,0.7461772727272727,0.6363636363636364,0.0,1.0,0.6363636363636364,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.8106099999999999,True,0.9,0.8222,strong_buy,4,17,stable,0.7991,persistent,2026-07-25
SGO.PA,Compagnie de Saint-Gobain S.A.,Industrials,34524205056.0,13.105752,10.368627,1.3609741,3.23,1.272,66.318,0.11038999,0.047389703465053584,0.057779998,-0.011,-0.12,3101625088.0,46725939200.0,6579999744.0,4953000000.0,46483000000.0,17269999616.0,5751000064.0,51.904,60836000000.0,21360000000.0,,16844000000.0,2883000000.0,5638000000.0,0.27835983047565777,,492707578.0,0.046080559966298326,0.2766313800433746,1.2681073379244836,1.345002108814846,0.29142284173844435,0.28904047441589165,0.7640706160825826,0.7545772708124048,496879548.0,950000000.0,70.64,[],{},0.0898391456941299,7.1012068416275005,9.433866182111851,0.10600107958878652,0.07630237471302677,,0.1125886524822695,1.0,20,20,0.75,10.0,22.0,0.60785,0.60785,0.45454545454545453,0.0,1.0,0.45454545454545453,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6407133333333334,True,1.0,0.83,strong_buy,4,24,stable,0.79,persistent,2026-07-17
DTE.DE,Deutsche Telekom AG,Communication Services,128317440000.0,15.073034,10.535989,2.1439986,3.69,1.033,165.297,0.15063,0.03316089712840228,0.07013,0.043,-0.05,17394624512.0,299083628544.0,42652000256.0,25612000000.0,118343000000.0,146755993600.0,5373000192.0,12.514,289769000000.0,41177000000.0,,36848000000.0,9609000000.0,40627000000.0,0.6107585577516202,,4838022420.0,0.03675877402979005,0.6113229839024941,1.1174826313504125,1.0562503552953215,0.48473784290244987,0.47599152603514205,0.4084046257536175,0.37749480215390874,4900429250.0,6547000000.0,26.83,[],{},0.13555931689410264,7.012182939812463,11.677480421052632,0.08563491129449122,0.06634364388748808,,0.10126482182183369,1.0,20,20,0.6647083333333333,8.0,22.0,0.5579181818181819,0.5579181818181819,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.61911,True,0.9,0.6963,buy,3,17,stable,0.6805,persistent,2026-07-25
WKL.AS,Wolters Kluwer N.V.,Industrials,15023234048.0,11.538462,10.91426,16.029448,3.89,0.688,590.213,1.46141,0.13647746243739567,0.21864,-0.006,0.089,1247874944.0,19120001024.0,1947000064.0,1687000000.0,6125000000.0,5548000256.0,1494000000.0,4.211,9584000000.0,2633000000.0,,4058000000.0,1308000000.0,1668000000.0,0.7346938775510204,,226216153.0,0.11360286376079175,0.7251521298174443,0.6488417939871858,0.7021670190274841,0.514712020033389,0.42830069488313327,0.6390859766277128,0.6228679722046747,234366515.0,117000000.0,67.5,[],{},0.08306300361246959,9.820236464049751,11.333729119146414,0.08823221284781455,0.08666666320000013,,0.3052841114730366,1.0,20,20,0.68,14.0,22.0,0.63075,0.63075,0.6363636363636364,0.0,1.0,0.6363636363636364,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.68701,True,0.8,0.67,buy,3,17,stable,0.675,persistent,2026-07-25
MUV2.DE,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,Financial Services,63234351104.0,9.343744,9.744601,1.8841612,4.78,0.276,24.378,0.21299,0.02185515157144184,0.11163,0.013,0.098,6889625088.0,65803350016.0,,8995000000.0,62310000000.0,8222000128.0,5818999808.0,266.75,279934000000.0,,,,6118000000.0,4906000000.0,,,127961889.0,0.0199132808736149,,,,0.02655625968978402,0.02206729460065214,0.222588181499925,0.2249111512976449,131406411.0,369000000.0,502.6,[],{},0.10895383549787363,,7.315547528182323,0.13669516822187439,0.10702348009534508,,,0.9,18,20,0.7314814814814815,14.0,22.0,0.6890227272727274,0.6890227272727274,0.6363636363636364,0.0,1.0,0.6363636363636364,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7357133333333333,True,0.9,0.701,strong_buy,4,9,stable,0.6446,persistent,2026-08-16
VOW.DE,Volkswagen AG,Consumer Cyclical,36669751296.0,7.013423,3.4503577,0.20815668,6.91,1.069,138.745,0.027609998,0.011362878161333318,0.018,0.02,-0.41,14109154304.0,265537748992.0,19285999616.0,10794000000.0,321913000000.0,280904007680.0,66773999616.0,351.418,644467000000.0,247865000000.0,,226525000000.0,7323000000.0,15009000000.0,0.15917965413015317,,501295263.0,0.017934761141087524,0.18318214720241488,1.0942059375344884,1.1298937057395215,0.30468123270857933,0.3105047360978346,0.4995026898196494,0.5129600808968171,501295263.0,3244000000.0,73.15,[],{},0.3847627487328787,13.76842031935463,24.600495552343894,0.04064958764234006,0.14258372837343475,,0.025826550095467794,1.0,20,20,0.7555555555555556,9.0,22.0,0.5828727272727273,0.5828727272727273,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,4,5,"cheapness,dividend,garp,risk",0.6016233333333333,True,0.7,0.8167,strong_buy,4,17,stable,0.6289,persistent,2026-07-25
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",Consumer Cyclical,195657891840.0,18.082005,15.965843,2.8740878,3.23,1.631,53.306,0.16586,0.07658567837957715,0.13658,-0.029,0.008,11537125376.0,222247075840.0,20053999616.0,17668000000.0,80807000000.0,37150998528.0,12213999616.0,138.096,142037000000.0,48179000000.0,,30416000000.0,10878000000.0,18875000000.0,0.6624178598388754,,496391012.0,0.08412091963268316,0.6703195484282374,1.584001841136244,1.4088022317188984,0.2586016319691348,0.27617802801796365,0.5689151418292416,0.5676117702258865,499372818.0,1151000000.0,396.9,[],{},0.05896580642622138,11.082431439894966,12.579073796694589,0.07949710894157967,0.055303601564096465,,0.15828562725651982,1.0,20,20,0.6,10.0,22.0,0.5691909090909091,0.5691909090909091,0.45454545454545453,0.0,1.0,0.45454545454545453,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.64873,True,1.0,0.6333,buy,3,24,stable,0.6166,persistent,2026-07-17
