ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label
UMI.BR,UMICORE,Industrials,5641243648.0,11.661692,12.911115,,2.13,1.399,132.626,0.22861,0.040651226414396245,0.019809999,0.601,0.742,534739744.0,7134471680.0,1367384064.0,1038696000.0,19374073000.0,3250400000.0,1799000064.0,,9459690000.0,5778419000.0,,4256285000.0,384548000.0,710712000.0,0.10801951659829093,,240561925.0,-0.1572415661690485,0.1021799242894741,1.3576203191280658,1.2897000219414887,0.3015661189743004,0.3663451097062105,2.0480663742680787,1.5782479944748447,240481134.0,132094000.0,23.44,[],{},0.09479110943729264,5.217606280366889,6.868681192572225,0.14558835560476988,0.08575084987667313,,0.19961851902744454,0.9,18,20,0.7808845029239766,11.0,22.0,0.6815181818181818,0.6815181818181818,0.5,0.0,1.0,0.5,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.751215,True,0.9,0.7643,strong_buy,4,2,stable,0.5215,building
ACKB.BR,Ackermans & Van Haaren NV,Industrials,8636014592.0,14.596685,13.483032,1.5144395,1.74,0.764,30.484,0.11017,0.027867508327359746,0.09939,-0.073,0.231,540637888.0,10288180224.0,1205133056.0,621853000.0,5961612000.0,2231378944.0,2195963904.0,174.454,21263042000.0,8126924000.0,,10641196000.0,592548000.0,1005382000.0,0.3876236829904395,,32679560.0,0.022663381920005686,0.34621551613728446,0.7637227995800472,0.7556260194779704,0.4912181427285898,0.4905430964803899,0.28037436976327285,0.29782783979019256,32665602.0,57350000.0,264.2,[],{},0.0626027066351673,8.536966248480367,16.544392684444716,0.060443439603571236,0.06850870591507592,,0.05854472000441355,1.0,20,20,0.5808479532163743,8.0,22.0,0.6057863636363637,0.6057863636363637,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6755316666666666,True,0.9,0.5909,buy,3,3,stable,0.5126,building
SOLB.BR,Solvay SA,Basic Materials,2751949824.0,878.0,10.203726,2.6376927,9.23,1.15,201.26,0.00778,0.0048756704046806435,0.00087,-0.059,3.178,303875008.0,4682526720.0,587000000.0,476000000.0,4746000000.0,2236000000.0,376000000.0,9.986,6153000000.0,2156000000.0,,1845000000.0,30000000.0,682000000.0,0.21133586177833966,,104477978.0,0.033313414998506125,0.22339181286549709,1.1685636856368564,1.2981991525423728,0.3463351210791484,0.28099790857484314,0.7713310580204779,0.7663579324768449,104465072.0,125000000.0,26.34,[],{},0.11042171094468327,7.977047223168654,9.837241008403362,0.10165451869541067,0.0011389521640091116,,0.11049210770659239,1.0,20,20,0.5208333333333334,7.0,22.0,0.44494090909090916,0.44494090909090916,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,4,5,"cheapness,dividend,garp,risk",0.4972066666666667,True,0.9,0.5833,buy,3,1,improving,0.276,new
AZE.BR,Azelis Group NV,Basic Materials,2937590528.0,25.680851,14.712694,1.0370307,1.87,1.871,64.71,0.04124,0.020565874590205625,0.027390001,0.003,0.029,224371008.0,4552498688.0,404777984.0,313322000.0,4132480000.0,1843677056.0,245307008.0,11.639,5406675000.0,1386537000.0,,709787000.0,111193000.0,421666000.0,0.23435128542666872,,243513020.0,0.031354635182408795,0.24328788469765367,1.953455050599687,1.9330251052054406,0.3465741883875025,0.31997716419567995,0.764329278160792,0.735391158587373,243508319.0,95785000.0,12.07,[],{},0.07637926588521463,11.246902914561677,14.529776677028744,0.06882418238271878,0.038939519566543956,,0.06670842481234383,1.0,20,20,0.625,5.0,22.0,0.4678045454545454,0.4678045454545454,0.22727272727272727,0.0,1.0,0.22727272727272727,22.0,3,5,"cheapness,garp,risk",0.5042933333333333,True,1.0,0.575,buy,3,11,stable,0.36,persistent
ABI.BR,Anheuser-Busch InBev SA/NV,Consumer Defensive,135120855040.0,17.069653,16.135685,1.6703119,1.68,0.664,71.88,0.11392,0.031246572337391684,0.14896,0.11,1.249,10693624832.0,207694807040.0,19736000512.0,15650000000.0,59320000000.0,72732000256.0,8010999808.0,41.08215,218808000000.0,24769000000.0,,34475000000.0,6837000000.0,14883000000.0,0.5593223196223871,,1950752219.0,0.028334712563577676,0.5525364743675546,0.7184626540971719,0.6955482973447046,0.33374922306314214,0.3492598131022034,0.2711052612335929,0.28924152015369947,1975432021.0,3864000000.0,68.62,[],{},0.07914118682000904,10.523652292860257,13.271233676677316,0.07535094508639285,0.05858349903187839,,0.08490069602295845,1.0,20,20,0.566812865497076,8.0,22.0,0.5853909090909091,0.5853909090909091,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7016233333333333,True,0.9,0.5582,buy,3,1,improving,0.3516,new
APAM.AS,Aperam S.A.,Basic Materials,3436232448.0,27.097141,10.277928,1.0501838,4.22,1.634,40.371,0.03946,0.0014504431909750201,0.02105,0.021,5.363,327750016.0,4444232704.0,286000000.0,16000000.0,6080000000.0,1327000064.0,334000000.0,45.154,6205000000.0,2968000000.0,,1645000000.0,9000000.0,422000000.0,0.056085526315789475,,72341663.0,0.03927235634138048,0.07178257394084732,1.804255319148936,1.7082601054481548,0.20999194198227236,0.1292077524651479,0.9798549556809025,1.0634138048282897,72289307.0,63000000.0,47.42,[],{},0.09538063008245011,15.539275188811189,277.764544,0.003600171517931389,0.03690426233527736,,0.0035087719298245615,1.0,20,20,0.5666666666666668,7.0,22.0,0.5203454545454546,0.5203454545454546,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,4,5,"cheapness,dividend,garp,risk",0.6532133333333333,True,0.9,0.5542,buy,3,2,stable,0.3363,building
MONT.BR,Montea Comm. VA,Real Estate,1530955776.0,9.480519,11.775924,0.7938809,5.98,0.712,66.15,0.08773,0.05004848316516741,0.93672997,0.093,0.06,67535248.0,2788111872.0,141120000.0,132215000.0,167148000.0,1275361024.0,17850000.0,82.758,3261957000.0,59446000.0,,73712000.0,163256000.0,119877000.0,0.8647246751382008,,23293966.0,0.05945314544487174,0.8695325877081133,0.8064629911004992,0.7910403969005482,0.3584636462099286,0.3192723163763477,0.05124163194058046,0.047571181732000714,23007385.0,25394000.0,65.7,[],{},0.044113127928784794,19.75702857142857,21.087712226298073,0.047420980961268976,0.1054794574010136,,0.04146952320163601,1.0,20,20,0.6666666666666666,8.0,22.0,0.6076954545454545,0.6076954545454545,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,3,5,"cheapness,dividend,garp",0.5982266666666667,False,0.46665,0.7,hold,2,11,stable,0.41,persistent
GBLB.BR,Groupe Bruxelles Lambert SA,Financial Services,8917131264.0,,26.448763,0.8350532,6.85,2.453,63.222,-0.038340002,-0.02522252201021968,-0.09307,,,-54025000.0,14755854336.0,917900032.0,394600000.0,6433600000.0,7803800064.0,3624399872.0,89.635,24795300000.0,7132900000.0,,2684200000.0,-625400000.0,747100000.0,0.4895548371051977,,120855203.0,0.004819917955742734,0.45518338636744266,2.6573653230012666,1.9550379198266523,0.3303771279234371,0.30326865486764354,0.25946852830980066,0.21753386329357416,125509357.0,249500000.0,74.85,[],{},-0.006058562827050473,16.07566600019467,37.39446106436898,0.026741928390909265,,,0.017846240123738755,0.95,19,20,0.5944444444444444,1.0,22.0,0.3989545454545454,0.3989545454545454,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.36917333333333335,False,0.55,0.6778,hold,2,11,stable,0.1209,persistent
AED.BR,Aedifica NV/SA,Real Estate,5671764992.0,5.913838,12.338326,0.8516211,5.89,0.11,67.042,0.11067,0.03773805129221724,1.56908,0.234,4.811,,11490861056.0,329408256.0,312073000.0,370191000.0,5026493952.0,44999000.0,79.789,6477123000.0,133882000.0,,618918000.0,244434000.0,317846000.0,0.9415598974583391,,47549264.0,0.031688826923505345,0.9379692923552976,0.21631621636468806,0.31870871388362343,0.3968322046686469,0.40139768657067393,0.05715361588779463,0.0537964833200904,47542052.0,66909000.0,67.95,[],{},,34.8833426202894,36.821067686086266,0.02715836511112018,0.1690949261714643,,0.053271095839083814,0.95,19,20,0.6666666666666666,8.0,22.0,0.6840681818181817,0.6840681818181817,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,4,5,"cheapness,quality,dividend,garp",0.74093,False,0.63335,0.625,hold,2,11,stable,0.4908,persistent
AGS.BR,AGEAS,Financial Services,15305003209.356064,8.047305,8.559299,1.4777778,6.15,7.271,77.615,0.18818001,0.01598909155436011,0.18157,0.195,1.085,-1145374976.0,-2058320000.0,1264000000.0,2460000000.0,9044000000.0,8928000000.0,27000000512.0,49.5,107073000000.0,,,,1712000000.0,2898000000.0,,,190727286.0,0.01135544157229191,,,,0.06656206513313347,0.04823523437103245,0.08446573832805655,0.08772535676197248,182106172.0,288000000.0,73.15,[],{},-0.07483663742715348,-1.6284177215189874,-0.8367154471544715,-1.1951494422635935,0.1242652043137423,,,0.95,19,20,0.6000000000000001,12.0,22.0,0.6635727272727272,0.6635727272727272,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,4,5,"cheapness,quality,dividend,garp",0.7617483333333332,False,0.73335,0.6,hold,2,11,stable,0.456,persistent
