Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 23/03/2026 09:33:56 GB00BDCPN049 USD $93.3700 49 UBSS VHTG443220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:34:17 GB00BDCPN049 USD $93.3900 20 NASD VHTG462920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:34:39 GB00BDCPN049 USD $93.3400 20 MEMX VHTG502520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:34:39 GB00BDCPN049 USD $93.3000 20 NASD VHTG502620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:34:42 GB00BDCPN049 USD $93.2400 20 NASD VHTG503920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:34:43 GB00BDCPN049 USD $93.2000 1 PCSE VHTG504320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:34:53 GB00BDCPN049 USD $93.1200 20 BATS VHTG514020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:34:53 GB00BDCPN049 USD $93.1600 20 PCSE VHTG514120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:12 GB00BDCPN049 USD $93.0700 19 UBSS VHTG564320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:12 GB00BDCPN049 USD $93.0700 3 UBSS VHTG564420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:19 GB00BDCPN049 USD $93.0600 40 BATS VHTG573420260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:19 GB00BDCPN049 USD $93.0100 24 INCR VHTG573320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:19 GB00BDCPN049 USD $93.0100 197 JPMX VHTG573520260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:19 GB00BDCPN049 USD $93.0100 19 JPMX VHTG573620260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:28 GB00BDCPN049 USD $93.0800 20 NASD VHTG580320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:36 GB00BDCPN049 USD $92.9700 20 MEMX VHTG584320260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:36 GB00BDCPN049 USD $92.9800 60 NASD VHTG584120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:36 GB00BDCPN049 USD $93.0000 100 UBSS VHTG584220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:35:58 GB00BDCPN049 USD $92.8100 122 UBSS VHTG598720260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:50 GB00BDCPN049 USD $92.7700 19 UBSS VHTG681920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:53 GB00BDCPN049 USD $92.7700 19 UBSS VHTG682820260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:53 GB00BDCPN049 USD $92.7700 4 UBSS VHTG682920260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:53 GB00BDCPN049 USD $92.7700 15 UBSS VHTG683020260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:53 GB00BDCPN049 USD $92.7700 19 UBSS VHTG683120260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:53 GB00BDCPN049 USD $92.7700 19 UBSS VHTG683220260323E
Coca-Cola Europacific Partners PLC 23/03/2026 09:37:53 GB00BDCPN049 USD $92.7700 14 UBSS VHTG683320260323E
