Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 17/08/2026 09:34:16 GB00BDCPN049 USD $106.2900 10 PCSE VHTG118820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:34:17 GB00BDCPN049 USD $106.2900 10 PCSE VHTG118920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:34:30 GB00BDCPN049 USD $106.4650 72 UBSS VHTG122320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:34:30 GB00BDCPN049 USD $106.4650 49 UBSS VHTG122720260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:34:30 GB00BDCPN049 USD $106.4650 51 UBSS VHTG122820260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:34:30 GB00BDCPN049 USD $106.4650 13 UBSS VHTG122920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:34:30 GB00BDCPN049 USD $106.4650 13 UBSS VHTG123020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:34:30 GB00BDCPN049 USD $106.4650 5 UBSS VHTG123120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:00 GB00BDCPN049 USD $106.3900 13 UBSS VHTG132020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:03 GB00BDCPN049 USD $106.3900 41 BAML VHTG133220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:03 GB00BDCPN049 USD $106.3900 42 UBSS VHTG133020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:03 GB00BDCPN049 USD $106.3900 56 UBSS VHTG133120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:06 GB00BDCPN049 USD $106.3300 25 NASD VHTG133920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:06 GB00BDCPN049 USD $106.3300 15 NASD VHTG134020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:31 GB00BDCPN049 USD $106.3050 44 CGXS VHTG140420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:31 GB00BDCPN049 USD $106.3150 9 UBSS VHTG140320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:34 GB00BDCPN049 USD $106.2800 25 PCSE VHTG142120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:34 GB00BDCPN049 USD $106.2800 15 PCSE VHTG142220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:38 GB00BDCPN049 USD $106.2400 20 BATS VHTG143420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:47 GB00BDCPN049 USD $106.2100 12 UBSS VHTG145220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:47 GB00BDCPN049 USD $106.2100 88 UBSS VHTG145320260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:50 GB00BDCPN049 USD $106.1900 25 PCSE VHTG146120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:50 GB00BDCPN049 USD $106.1900 35 PCSE VHTG146220260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:56 GB00BDCPN049 USD $106.1400 20 BATS VHTG147420260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:35:59 GB00BDCPN049 USD $106.1000 20 MEMX VHTG148520260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:36:00 GB00BDCPN049 USD $106.0600 25 NASD VHTG148920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:36:01 GB00BDCPN049 USD $106.0600 7 NASD VHTG149020260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:36:01 GB00BDCPN049 USD $106.0600 48 NASD VHTG149120260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:00 GB00BDCPN049 USD $105.9300 90 UBSS VHTG160920260817E
Coca-Cola Europacific Partners PLC 17/08/2026 09:37:00 GB00BDCPN049 USD $105.9300 10 UBSS VHTG161020260817E
