Name of Issuer Date Time (EST)
Identity code of the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 20/03/2026 09:32:59 GB00BDCPN049 USD $95.2300 6 UBSS VHTG339920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.2300 19 UBSS VHTG345720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.2300 19 UBSS VHTG345820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.2300 19 UBSS VHTG345920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.2300 16 UBSS VHTG346020260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.1800 20 NASD VHTG346120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.1900 4 NASD VHTG346220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.1900 16 NASD VHTG346320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.1400 19 MEMX VHTG346420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.1400 1 MEMX VHTG346520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:12 GB00BDCPN049 USD $95.0600 100 UBSS VHTG346820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:13 GB00BDCPN049 USD $95.0300 38 NYSE VHTG347120260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:17 GB00BDCPN049 USD $95.0300 2 NYSE VHTG347920260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:49 GB00BDCPN049 USD $95.0600 27 UBSS VHTG365320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:33:58 GB00BDCPN049 USD $95.1000 51 INCR VHTG369220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:34:05 GB00BDCPN049 USD $95.1000 46 INCR VHTG370720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:34:18 GB00BDCPN049 USD $95.1000 73 INCR VHTG375220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:34:27 GB00BDCPN049 USD $95.1000 55 INCR VHTG379220260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:34:59 GB00BDCPN049 USD $95.0700 43 UBSS VHTG386620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:34:59 GB00BDCPN049 USD $95.0700 71 UBSS VHTG386720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:34:59 GB00BDCPN049 USD $95.0700 54 UBSS VHTG386820260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:01 GB00BDCPN049 USD $95.0100 38 PCSE VHTG387620260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:01 GB00BDCPN049 USD $95.0100 2 PCSE VHTG387720260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:04 GB00BDCPN049 USD $95.0550 9 INCR VHTG388520260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:14 GB00BDCPN049 USD $95.0550 8 IEXG VHTG391320260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:14 GB00BDCPN049 USD $95.0550 19 UBSS VHTG391420260320E
Coca-Cola Europacific Partners PLC 20/03/2026 09:35:14 GB00BDCPN049 USD $95.0550 15 UBSS VHTG391520260320E
