Breakdown of individual trades US
Name of Issuer Date Time (EST)
Identity code of 
the financial 
instrument Currency Price Quantity bought Exchange Venue Reference number of the transaction 
Coca-Cola Europacific Partners PLC 03/08/2026 09:56:49 GB00BDCPN049 USD $109.1300 40 NASD VHTG3112820260803E
Coca-Cola Europacific Partners PLC 03/08/2026 09:57:01 GB00BDCPN049 USD $109.1000 2 NASD VHTG3116720260803E
Coca-Cola Europacific Partners PLC 03/08/2026 09:57:19 GB00BDCPN049 USD $109.1000 25 NASD VHTG3123420260803E
Coca-Cola Europacific Partners PLC 03/08/2026 09:57:19 GB00BDCPN049 USD $109.1000 25 NASD VHTG3123520260803E
Coca-Cola Europacific Partners PLC 03/08/2026 09:57:19 GB00BDCPN049 USD $109.1000 23 NASD VHTG3123620260803E
Coca-Cola Europacific Partners PLC 03/08/2026 09:57:23 GB00BDCPN049 USD $109.0500 80 NASD VHTG3124620260803E
Coca-Cola Europacific Partners PLC 03/08/2026 09:57:23 GB00BDCPN049 USD $109.0500 113 UBSS VHTG3124720260803E
Coca-Cola Europacific Partners PLC 03/08/2026 09:57:23 GB00BDCPN049 USD $109.0500 49 UBSS VHTG3124820260803E
Coca-Cola Europacific Partners PLC 03/08/2026 09:59:46 GB00BDCPN049 USD $109.1100 20 IEXG VHTG3220420260803E
Coca-Cola Europacific Partners PLC 03/08/2026 09:59:46 GB00BDCPN049 USD $109.1300 20 MEMX VHTG3220120260803E
# Classification - Internal
Coca-Cola Europacific Partners PLC 03/08/2026 10:00:00 GB00BDCPN049 USD $109.0500 2 NASD VHTG3231620260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:00:00 GB00BDCPN049 USD $109.0500 18 NASD VHTG3232020260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:00:01 GB00BDCPN049 USD $109.0900 20 EPRL VHTG3233920260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:00:01 GB00BDCPN049 USD $109.0700 20 PCSE VHTG3233620260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:01:01 GB00BDCPN049 USD $108.9400 40 MEMX VHTG3271620260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:01:01 GB00BDCPN049 USD $108.9600 20 MEMX VHTG3271520260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:01:15 GB00BDCPN049 USD $108.9300 20 NASD VHTG3282320260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:01:15 GB00BDCPN049 USD $108.9100 20 PCSE VHTG3282220260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:02:14 GB00BDCPN049 USD $109.2200 25 NASD VHTG3320820260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:02:14 GB00BDCPN049 USD $109.2200 15 NASD VHTG3320920260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:02:48 GB00BDCPN049 USD $109.3450 8 BAML VHTG3339820260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:02:58 GB00BDCPN049 USD $109.3300 40 UBSS VHTG3344520260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:03:00 GB00BDCPN049 USD $109.2800 100 UBSS VHTG3348020260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:03:05 GB00BDCPN049 USD $109.2700 20 MEMX VHTG3352520260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:03:05 GB00BDCPN049 USD $109.2700 20 MEMX VHTG3352620260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:04:17 GB00BDCPN049 USD $109.2800 21 UBSS VHTG3397020260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:04:23 GB00BDCPN049 USD $109.2700 40 MEMX VHTG3400520260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:04:29 GB00BDCPN049 USD $109.2200 40 MEMX VHTG3402220260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:04:46 GB00BDCPN049 USD $109.2300 25 NASD VHTG3409920260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:04:46 GB00BDCPN049 USD $109.2300 15 NASD VHTG3410020260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:07 GB00BDCPN049 USD $109.3100 25 NYSE VHTG3431620260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:07 GB00BDCPN049 USD $109.3100 15 NYSE VHTG3431720260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:37 GB00BDCPN049 USD $109.2200 40 MEMX VHTG3448720260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:37 GB00BDCPN049 USD $109.1800 25 NASD VHTG3448520260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:37 GB00BDCPN049 USD $109.1800 15 NASD VHTG3448820260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:43 GB00BDCPN049 USD $109.2000 25 NASD VHTG3450720260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:43 GB00BDCPN049 USD $109.2000 15 NASD VHTG3450820260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:45 GB00BDCPN049 USD $109.1800 2 NASD VHTG3453220260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:48 GB00BDCPN049 USD $109.1800 25 NASD VHTG3456220260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:05:59 GB00BDCPN049 USD $109.1800 13 NASD VHTG3481620260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:06:02 GB00BDCPN049 USD $109.1400 4 UBSS VHTG3483120260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:06:07 GB00BDCPN049 USD $109.1600 25 NASD VHTG3486620260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:06:07 GB00BDCPN049 USD $109.1600 15 NASD VHTG3486720260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:06:22 GB00BDCPN049 USD $109.1400 15 INCR VHTG3494220260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:06:22 GB00BDCPN049 USD $109.1400 25 NASD VHTG3494020260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:06:22 GB00BDCPN049 USD $109.1400 15 NASD VHTG3494120260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:06:57 GB00BDCPN049 USD $109.0900 25 NYSE VHTG3509420260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:06:57 GB00BDCPN049 USD $109.0900 1 NYSE VHTG3509520260803E
Coca-Cola Europacific Partners PLC 03/08/2026 10:07:04 GB00BDCPN049 USD $109.1100 100 UBSS VHTG3511720260803E
Coca-C
