ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label,signal_since,timing_signal,timing_score,rsi_14
DG.PA,Vinci SA,Industrials,61926055936.0,12.430633,11.16993,2.028912,4.57,0.825,120.742,0.16318001,0.0368466538909555,0.06713,0.023,0.108,8071124992.0,91500994560.0,12780000256.0,9004000000.0,75702000000.0,41346998272.0,15564000256.0,55.202,133065000000.0,49554000000.0,,58097000000.0,4903000000.0,11886000000.0,0.6000501968243904,,555967094.0,0.0375547335336046,0.5818903913808268,0.8529528202833193,0.8527792415459815,0.2832600608725059,0.2800271833563723,0.5689099312366137,0.561954112641033,562417394.0,1510000000.0,112.0,[],{},0.1303348787518687,7.159702091323651,10.162260613060862,0.0984033019892019,0.0804464261795839,,0.12010457795326,1.0,20,20,0.8536585365853658,13.0,22.0,0.6177636363636364,0.6177636363636364,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6584233333333334,True,0.8,0.9098,strong_buy,4,17,stable,0.8817,persistent,2026-08-20,neutral,0.625,38.50757423676456
ERIC-B.ST,Telefonaktiebolaget LM Ericsson (publ),Technology,322988933120.0,13.409214,14.429905,3.1447818,3.06,1.12,37.682,0.26077,0.1018110972233662,0.10831001,-0.061,-0.109,30705874944.0,313298550784.0,35283001344.0,30393000000.0,236681000000.0,39478001664.0,54103998464.0,31.468,279223000000.0,143554000000.0,,110937000000.0,28428000000.0,32954000000.0,0.4760331416548012,,3333349459.0,6.840553537592262e-05,0.4412013877682749,1.294013719498454,1.170109346800734,0.1442001554313219,0.1557457229439006,0.8476414908513984,0.847818205449185,3332672174.0,2719000000.0,98.96,[],{},0.0950678856002532,8.879589004615038,10.308246990557036,0.0970097050367593,0.0745755866078354,,0.1806032587381006,1.0,20,20,0.8659848484848486,12.0,22.0,0.6704272727272728,0.6704272727272728,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7274533333333333,True,1.0,0.901,strong_buy,4,16,stable,0.8835,persistent,2026-08-21,neutral,0.5,57.882111425744775
SGO.PA,Compagnie de Saint-Gobain S.A.,Industrials,34045249536.0,12.923934,10.224781,1.3420932,3.31,1.272,66.318,0.11038999,0.0473897034650535,0.057779998,-0.011,-0.12,3101625088.0,46246494208.0,6579999744.0,4953000000.0,46483000000.0,17269999616.0,5751000064.0,51.904,60836000000.0,21360000000.0,,16844000000.0,2883000000.0,5638000000.0,0.2783598304756577,,492707578.0,0.0460805599662983,0.2766313800433746,1.2681073379244836,1.345002108814846,0.2914228417384443,0.2890404744158916,0.7640706160825826,0.7545772708124048,496879548.0,950000000.0,69.66,[],{},0.0911030211342786,7.028342858245558,9.337067273975368,0.1071000101699211,0.0773758207059862,,0.1125886524822695,1.0,20,20,0.8109756097560976,11.0,22.0,0.6132636363636363,0.6132636363636363,0.5,0.0,1.0,0.5,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.65059,True,1.0,0.8866,strong_buy,4,18,stable,0.8488,persistent,2026-08-20,accumulate,0.75,26.173106859550202
AD.AS,Koninklijke Ahold Delhaize N.V.,Consumer Defensive,28073973760.0,12.800797,10.983639,1.9435036,3.88,0.713,133.34,0.15675999,0.0461203120862107,0.02448,0.003,-0.002,2912000000.0,44123971584.0,5388000256.0,3082000000.0,92352000000.0,19260999680.0,3211000064.0,16.532,49089000000.0,11923000000.0,,16794000000.0,2264000000.0,6989000000.0,0.2654409216909217,,886877259.0,0.0340264650283553,0.2664033036024038,0.7099559366440396,0.8350195447229248,0.3748905050011204,0.3918637398248524,1.88131760679582,1.7236410632305852,913583817.0,823000000.0,32.13,[],{},0.1037259643003955,8.189303913796993,14.316668262167424,0.0698486534498081,0.0781201358009192,,0.0954327295246942,1.0,20,20,0.8428571428571429,8.0,22.0,0.5464181818181818,0.5464181818181818,0.3636363636363636,0.0,1.0,0.3636363636363636,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6049466666666666,True,0.8,0.875,strong_buy,4,18,stable,0.8589,persistent,2026-08-20,neutral,0.625,54.48971131878537
UMI.BR,Umicore SA,Industrials,5294682112.0,10.945273,12.179392,2.1991205,2.31,1.399,132.626,0.22861,0.0406512264143962,0.019809999,0.601,0.742,534739744.0,6788062208.0,1367384064.0,1038696000.0,19374073000.0,3250400000.0,1799000064.0,10.004,9459690000.0,5778419000.0,,4256285000.0,384548000.0,710712000.0,0.1080195165982909,,240561925.0,-0.1572415661690485,0.1021799242894741,1.3576203191280658,1.2897000219414887,0.3015661189743004,0.3663451097062105,2.0480663742680787,1.5782479944748449,240481134.0,132094000.0,22.0,[],{},0.1009956278183448,4.964268918085036,6.535176998852407,0.1530180437615695,0.0913636416378102,,0.1996185190274445,1.0,20,20,0.8341463414634147,12.0,22.0,0.6897363636363637,0.6897363636363637,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7470366666666667,True,0.9,0.8488,strong_buy,4,16,stable,0.8415,persistent,2026-08-21,neutral,0.625,43.96400016108371
VOW.DE,Volkswagen AG,Consumer Cyclical,39752716288.0,7.6030684,3.0684853,0.22565721,6.41,1.069,138.745,0.027609998,0.0113628781613333,0.018,0.02,-0.41,14109154304.0,268620709888.0,19285999616.0,10794000000.0,321913000000.0,280904007680.0,66773999616.0,351.418,644467000000.0,247865000000.0,,226525000000.0,7323000000.0,15009000000.0,0.1591796541301531,,501295263.0,0.0179347611410875,0.1831821472024148,1.0942059375344884,1.1298937057395215,0.3046812327085793,0.3105047360978346,0.4995026898196494,0.5129600808968171,501295263.0,3244000000.0,79.3,[],{},0.3549230246754,13.928275185961716,24.88611357124328,0.0401830521723381,0.1315258455388879,,0.0258265500954677,1.0,20,20,0.7859191176470589,9.0,22.0,0.5827590909090908,0.5827590909090908,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,4,5,"cheapness,dividend,garp,risk",0.6029566666666667,True,0.7,0.8399,strong_buy,4,17,stable,0.6503,persistent,2026-08-20,neutral,0.625,53.19127759493329
SAN.PA,Sanofi,Healthcare,89076408320.0,22.94753,8.196919,1.2871115,5.55,0.987,33.89,0.05709,0.0616142896573478,0.08091,0.146,-0.912,6298999808.0,106662428672.0,13543000064.0,9597000000.0,46716000000.0,23576000512.0,6350000128.0,57.765,126805000000.0,30952000000.0,,28345000000.0,7813000000.0,10750000000.0,0.720673859063276,,1207641512.0,0.0418681004231991,0.7018245043580364,1.09197389310284,1.460393662986078,0.16031702219944,0.1348363680175906,0.36840818579709,0.3334839380111146,1253591640.0,626000000.0,74.35,[],{},0.0707145688381522,7.875834613301823,11.11414282296551,0.0899754498325923,0.0435776748085741,,0.0974710542352224,1.0,20,20,0.7645687645687647,9.0,22.0,0.6150272727272729,0.6150272727272729,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6787283333333334,True,0.9,0.8369,strong_buy,4,17,stable,0.8007,persistent,2026-08-20,neutral,0.625,42.72011016163982
PHIA.AS,Koninklijke Philips N.V.,Healthcare,21200402432.0,19.026316,12.886016,1.8521048,3.94,1.257,65.049,0.10154,0.0332170427553444,0.06306,0.005,0.614,1527500032.0,26905401344.0,2416000000.0,1449000000.0,17834000000.0,7464999936.0,1788999936.0,11.711,26944000000.0,9932000000.0,,7511000000.0,895000000.0,1172000000.0,0.4518335763149041,,951288934.0,-0.0242269464384318,0.4313301148659896,1.322327253361736,1.2305992141453832,0.2898975653206651,0.2585242959690778,0.6618913301662708,0.6219284925455549,925009074.0,294000000.0,21.69,[],{},0.0720505205926838,11.13634161589404,18.5682548957902,0.0538553572003538,0.0525587822676759,,0.0745638861730046,1.0,20,20,0.7659965034965035,9.0,22.0,0.5640090909090909,0.5640090909090909,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7118466666666666,True,1.0,0.8101,strong_buy,4,16,stable,0.788,persistent,2026-08-21,neutral,0.625,36.133040305587556
STR.VI,Strabag SE,Industrials,12513988608.0,13.300614,14.188482,2.289238,2.74,1.159,17.007,0.18318,0.0578245279232409,0.04724,0.15,0.258,1100411008.0,10039163904.0,1633918976.0,940924000.0,18714281000.0,933379968.0,3430158080.0,47.352,15845940000.0,9579004000.0,,7809902000.0,916284000.0,1802658000.0,0.4134955545446817,,115442696.0,0.0560836494127941,0.412139004796117,1.226520383994575,1.1985112310874768,0.0523080991092986,0.0631887249924699,1.181014253493324,1.1872379993158235,115442979.0,52506000.0,108.4,[],{},0.0879344741688932,6.144223827167303,10.669473734329234,0.0937253349977779,0.0751844990013243,,0.117088047617495,1.0,20,20,0.7658536585365854,13.0,22.0,0.6917454545454546,0.6917454545454546,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.758095,True,1.0,0.8012,strong_buy,4,15,stable,0.7835,persistent,2026-08-21,wait,0.25,74.40411686532019
EVN.VI,EVN AG,Utilities,5180360192.0,10.2650175,11.649963,0.79948264,3.16,1.14,17.705,0.081149995,0.0395895092786495,0.16882999,0.027,0.155,50625000.0,6204391424.0,680899968.0,359100000.0,3000000000.0,1205200000.0,509000000.0,36.336,11030700000.0,1411000000.0,,1226100000.0,436700000.0,935200000.0,0.4085333333333333,,178306200.0,0.043221301861897,0.4349300844524436,1.1508033602479406,0.991342698464554,0.1192218082261325,0.1092856619264037,0.2719682341102559,0.2647339099838733,178279208.0,54200000.0,29.05,[],{},0.0097724864919971,9.11204540400272,17.277614658869396,0.0578783599324374,0.0974182459990935,,0.0366256655039471,1.0,20,20,0.7374999999999999,10.0,22.0,0.6672000000000001,0.6672000000000001,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,4,5,"cheapness,dividend,garp,risk",0.7028883333333333,True,0.83335,0.7812,strong_buy,4,15,stable,0.6075,persistent,2026-08-21,neutral,0.625,51.48883125869164
