ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label,timing_signal,timing_score,rsi_14
STR.VI,Strabag SE,Industrials,10170501120.0,11.095717,11.937669,1.7959799,3.34,1.227,14.582,0.17239,0.0578245279232409,0.04894,0.08,0.123,905805248.0,6697180672.0,1476605056.0,940924000.0,18714281000.0,828870976.0,4323268096.0,49.054,15845940000.0,9579004000.0,,7809902000.0,916284000.0,1802658000.0,0.4134955545446817,,115442696.0,0.0560836494127941,0.412139004796117,1.226520383994575,1.1985112310874768,0.0523080991092986,0.0631887249924699,1.181014253493324,1.1872379993158235,115442979.0,52506000.0,88.1,[],{},0.089062007595551,4.535526033035607,7.117663777308263,0.1404955377617144,0.0901248652971232,,0.117088047617495,1.0,20,20,0.858048780487805,16.0,22.0,0.7253681818181819,0.7253681818181819,0.7272727272727273,0.0,1.0,0.7272727272727273,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7403733333333333,True,1.0,0.9117,strong_buy,4,3,stable,0.7743,building,neutral,0.5,51.109757369917745
DG.PA,Vinci SA,Industrials,66126123008.0,13.263041,11.907965,2.1647766,4.22,0.825,120.742,0.16318001,0.0368466538909555,0.06713,0.023,0.108,8071124992.0,95657066496.0,12780000256.0,9004000000.0,75702000000.0,41346998272.0,15564000256.0,55.202,133065000000.0,49554000000.0,,58097000000.0,4903000000.0,11886000000.0,0.6000501968243904,,555967094.0,0.0375547335336046,0.5818903913808268,0.8529528202833193,0.8527792415459815,0.2832600608725059,0.2800271833563723,0.5689099312366137,0.561954112641033,562417394.0,1510000000.0,119.5,[],{},0.1220565281140639,7.484903331757805,10.623841236783653,0.0941279126553239,0.0753974899120043,,0.12010457795326,1.0,20,20,0.8479268292682928,10.0,22.0,0.6081954545454545,0.6081954545454545,0.4545454545454545,0.0,1.0,0.4545454545454545,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6496233333333333,True,0.8,0.904,strong_buy,4,5,stable,0.876,persistent,neutral,0.5,31.154811103804406
ERIC-B.ST,Telefonaktiebolaget LM Ericsson (publ),Technology,313004359680.0,12.967479,13.954546,3.0411847,3.07,1.12,37.682,0.26077,0.1018110972233662,0.10831001,-0.061,-0.109,30705874944.0,302519517184.0,35283001344.0,30393000000.0,236681000000.0,39478001664.0,54103998464.0,31.468,279223000000.0,143554000000.0,,110937000000.0,28428000000.0,32954000000.0,0.4760331416548012,,3333349459.0,6.840553537592262e-05,0.4412013877682749,1.294013719498454,1.170109346800734,0.1442001554313219,0.1557457229439006,0.8476414908513984,0.847818205449185,3332672174.0,2719000000.0,95.7,[],{},0.0981004704707377,8.574086831063893,9.953591852860855,0.1004662452291109,0.0771159914737475,,0.1806032587381006,1.0,20,20,0.8659848484848486,13.0,22.0,0.6742499999999999,0.6742499999999999,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7289883333333333,True,1.0,0.901,strong_buy,4,4,stable,0.8835,persistent,neutral,0.5,44.84743188710752
AD.AS,Koninklijke Ahold Delhaize N.V.,Consumer Defensive,27034195968.0,12.326694,10.576838,1.871522,3.98,0.713,133.34,0.15675999,0.0461203120862107,0.02448,0.003,-0.002,2912000000.0,43084197888.0,5388000256.0,3082000000.0,92352000000.0,19260999680.0,3211000064.0,16.532,49089000000.0,11923000000.0,,16794000000.0,2264000000.0,6989000000.0,0.2654409216909217,,886877259.0,0.0340264650283553,0.2664033036024038,0.7099559366440396,0.8350195447229248,0.3748905050011204,0.3918637398248524,1.88131760679582,1.7236410632305852,913583817.0,823000000.0,30.94,[],{},0.1077154283947225,7.996324395126384,13.979298471122648,0.0715343478834594,0.0811247525086612,,0.0954327295246942,1.0,20,20,0.8625457875457877,9.0,22.0,0.5750818181818181,0.5750818181818181,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6178733333333334,True,0.8,0.898,strong_buy,4,6,stable,0.8803,persistent,neutral,0.625,28.579912322961718
VOW.DE,Volkswagen AG,Consumer Cyclical,36870266880.0,7.051774,2.7089374,0.20929493,6.97,1.069,138.745,0.027609998,0.0113628781613333,0.018,0.02,-0.41,14109154304.0,265738272768.0,19285999616.0,10794000000.0,321913000000.0,280904007680.0,66773999616.0,351.418,644467000000.0,247865000000.0,,226525000000.0,7323000000.0,15009000000.0,0.1591796541301531,,501295263.0,0.0179347611410875,0.1831821472024148,1.0942059375344884,1.1298937057395215,0.3046812327085793,0.3105047360978346,0.4995026898196494,0.5129600808968171,501295263.0,3244000000.0,73.55,[],{},0.3826702516127814,13.77881769465239,24.61907288938299,0.0406189138191004,0.1418082882406611,,0.0258265500954677,1.0,20,20,0.8010661764705883,9.0,22.0,0.5863636363636364,0.5863636363636364,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,4,5,"cheapness,dividend,garp,risk",0.605345,True,0.7,0.8613,strong_buy,4,5,stable,0.6649,persistent,accumulate,0.75,52.15871592503394
SHELL.AS,Shell plc,Energy,217071190016.0,10.186047,9.934009,1.4179393,6.84,1.435,40.2,0.14341,0.0481625489401917,0.08756,0.447,2.2,21458374656.0,262302990336.0,57605001216.0,27582000000.0,266886000000.0,73075998720.0,31374000128.0,27.800907,370350000000.0,107173000000.0,,82415000000.0,17837000000.0,42863000000.0,0.1592252872012769,,5689891670.0,0.0415212237073958,0.1615865668701989,1.3004064794030212,1.3461077088200013,0.2042473336033481,0.1988550317459089,0.7206318347509113,0.7335020600656847,6084231158.0,4741000000.0,39.42,[],{},0.0988540886260324,4.553475996857446,9.509933664563846,0.1051532045619019,0.0981735112747859,,0.0957924531578307,1.0,20,20,0.7916666666666667,15.0,22.0,0.7836454545454546,0.7836454545454546,0.6818181818181818,0.0,1.0,0.6818181818181818,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.8627650000000001,True,1.0,0.8333,strong_buy,4,5,stable,0.8125,persistent,neutral,0.5,50.78534894093795
POS.VI,PORR AG,Industrials,1596660864.0,13.55,11.32312,2.0779023,2.68,0.948,68.395,0.14711,0.02844430659549,0.020650001,0.059,0.359,181005248.0,1536121856.0,205592000.0,98260000.0,6295892000.0,659473024.0,752259008.0,19.563,4578280000.0,2719770000.0,,2869319000.0,130226000.0,378338000.0,0.3437616147163896,,39278250.0,0.0248970671205399,0.340490243066779,0.9478799673371976,0.9389091781585918,0.1430998104091493,0.0929582494428793,1.3751653459377755,1.460147002492655,38051557.0,37767000.0,40.65,[],{},0.113364867944806,7.471700533094673,15.633236881742317,0.0639662795084923,0.07380073800738,,0.05749692356935,1.0,20,20,0.7809756097560975,8.0,22.0,0.5955363636363636,0.5955363636363636,0.3636363636363636,0.0,1.0,0.3636363636363636,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6764533333333334,True,0.9,0.8322,strong_buy,4,3,stable,0.7058,building,neutral,0.625,43.2231920296987
UMI.BR,Umicore SA,Industrials,5602736640.0,11.58209,12.822985,,2.14,1.399,132.626,0.22861,0.0406512264143962,0.019809999,0.601,0.742,534739744.0,7095981568.0,1367384064.0,1038696000.0,19374073000.0,3250400000.0,1799000064.0,,9459690000.0,5778419000.0,,4256285000.0,384548000.0,710712000.0,0.1080195165982909,,240561925.0,-0.1572415661690485,0.1021799242894741,1.3576203191280658,1.2897000219414887,0.3015661189743004,0.3663451097062105,2.0480663742680787,1.5782479944748449,240481134.0,132094000.0,23.28,[],{},0.0954425985655467,5.189457559745263,6.831625006739219,0.1463780577847183,0.0863402028476725,,0.1996185190274445,0.9,18,20,0.8140243902439023,11.0,22.0,0.6751136363636364,0.6751136363636364,0.5,0.0,1.0,0.5,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7397,True,0.9,0.8293,strong_buy,4,4,stable,0.7395,persistent,neutral,0.375,56.73056437179595
SAN.PA,Sanofi,Healthcare,93796802560.0,24.16358,8.65321,1.355319,5.23,0.987,33.89,0.05709,0.0616142896573478,0.08091,0.146,-0.912,6298999808.0,111382822912.0,13543000064.0,9597000000.0,46716000000.0,23576000512.0,6350000128.0,57.765,126805000000.0,30952000000.0,,28345000000.0,7813000000.0,10750000000.0,0.720673859063276,,1207641512.0,0.0418681004231991,0.7018245043580364,1.09197389310284,1.460393662986078,0.16031702219944,0.1348363680175906,0.36840818579709,0.3334839380111146,1253591640.0,626000000.0,78.29,[],{},0.0671558052735395,8.224383252280845,11.606004262998852,0.0861622981811323,0.0413845961566953,,0.0974710542352224,1.0,20,20,0.7549533799533801,9.0,22.0,0.5837090909090908,0.5837090909090908,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.663095,True,0.9,0.8232,strong_buy,4,5,stable,0.7891,persistent,neutral,0.5,52.07031069953449
PHIA.AS,Koninklijke Philips N.V.,Healthcare,22617671680.0,20.298244,13.747459,1.97592,3.62,1.257,65.049,0.10154,0.0332170427553444,0.06306,0.005,0.614,1527500032.0,28322672640.0,2416000000.0,1449000000.0,17834000000.0,7464999936.0,1788999936.0,11.711,26944000000.0,9932000000.0,,7511000000.0,895000000.0,1172000000.0,0.4518335763149041,,951288934.0,-0.0242269464384318,0.4313301148659896,1.322327253361736,1.2305992141453832,0.2898975653206651,0.2585242959690778,0.6618913301662708,0.6219284925455549,925009074.0,294000000.0,23.14,[],{},0.0675356886248691,11.722960529801323,19.546357929606625,0.0511604260804675,0.0492653453175555,,0.0745638861730046,1.0,20,20,0.7595862470862471,9.0,22.0,0.5447590909090909,0.5447590909090909,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.69048,True,1.0,0.8037,strong_buy,4,4,stable,0.7816,persistent,neutral,0.375,47.17512760807166
