ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label,timing_signal,timing_score,rsi_14
SGO.PA,Compagnie de Saint-Gobain S.A.,Industrials,36545601536.0,12.906573,10.82474,1.4977514,3.03,1.268,72.038,0.11723,0.0473897034650535,0.06202,-0.021,0.069,3115875072.0,48509923328.0,6773000192.0,4953000000.0,46483000000.0,18087999488.0,7582000128.0,49.808,60836000000.0,21360000000.0,,16844000000.0,2883000000.0,,0.2783598304756577,,492707578.0,0.0460805599662983,0.2766313800433746,1.2681073379244836,1.345002108814846,0.2914228417384443,0.2890404744158916,0.7640706160825826,0.7545772708124048,496879548.0,950000000.0,74.6,[],{},0.0852599202377512,7.162250399062147,9.794048723601858,0.1021028206231181,0.0774799011325469,,0.1125886524822695,0.95,19,20,0.6537878787878788,8.0,22.0,0.57345,0.57345,0.3636363636363636,0.0,1.0,0.3636363636363636,22.0,4,5,"cheapness,dividend,garp,risk",0.6022016666666666,True,0.83335,0.6992,buy,3,12,stable,0.5141,persistent,neutral,0.625,44.091321961485455
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",Consumer Cyclical,240065363968.0,22.301878,18.945253,3.5817547,2.63,1.584,53.342,0.16236,0.0765856783795771,0.13462,-0.047,-0.014,11697125376.0,270499184640.0,20586999808.0,17668000000.0,80807000000.0,36778999808.0,13520000000.0,135.925,142037000000.0,48179000000.0,,30416000000.0,10878000000.0,,0.6624178598388754,,496391012.0,0.0841209196326831,0.6703195484282374,1.584001841136244,1.4088022317188984,0.2586016319691348,0.2761780280179636,0.5689151418292416,0.5676117702258865,499372818.0,1151000000.0,486.85,[],{},0.0487247522202294,13.139320307123404,15.31011912157573,0.0653162782117582,0.0448392731769046,,0.1582856272565198,0.95,19,20,0.5666666666666667,6.0,22.0,0.4850090909090909,0.4850090909090909,0.2727272727272727,0.0,1.0,0.2727272727272727,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.5840816666666667,True,0.83335,0.55,buy,3,5,stable,0.5304,persistent,neutral,0.5,39.013217847979206
ML.PA,Compagnie Générale des Établissements Michelin Société en commandite par actions,Industrials,23962728964.0,3.4033203,10.014367,0.4155042,,1.9020391843262687,,,0.047546975840996,,,,,,,2624000000.0,25992000000.0,,,83.874,35018000000.0,14271000000.0,,7503000000.0,1665000000.0,,0.2700446291166513,,687596240.0,0.0504390661811951,0.2849262677895046,1.9020391843262687,1.7610792192881746,0.1887029527671483,0.1972852859284643,0.7422468444799817,0.7280199186121226,705747272.0,354000000.0,34.85,[],{'market_cap': 'derived'},,,,,0.2938307040921185,,0.0953661639105942,0.6,12,20,1.0,2.0,22.0,0.4015772727272728,0.4015772727272728,0.0909090909090909,0.0,1.0,0.0909090909090909,22.0,1,5,cheapness,0.3029816666666666,False,0.56665,1.0,hold,2,12,stable,0.12,persistent,neutral,0.375,53.17744296794951
TEP.PA,Teleperformance SE,Industrials,3154330880.0,6.4595237,3.9131322,0.7700495,8.2,1.184,121.284,0.114870004,0.0432964543949821,0.04868,-0.021,0.086,1051062528.0,7162783232.0,1602899968.0,1152000000.0,10209400000.0,4968999936.0,996000000.0,70.463,11479000000.0,3636000000.0,,3071000000.0,497000000.0,,0.3164142848747233,,58144060.0,0.0433162166639059,0.3261542053347341,1.1839791598827742,1.116597263533611,0.4282603014199843,0.406410468775882,0.8893980311873857,0.8513997018386615,59152361.0,267000000.0,54.26,[],{},0.3332125157396297,4.468640199012095,6.217693777777778,0.1608313364633732,0.1548101758648242,,0.1370123691722169,0.95,19,20,0.8397727272727272,13.0,22.0,0.7004636363636365,0.7004636363636365,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,3,5,"cheapness,dividend,garp",0.6770833333333333,False,0.73335,0.9261,hold,2,12,stable,0.5033,persistent,neutral,0.5,56.34040796513819
CAP.PA,Capgemini SE,Technology,15175741440.0,10.030668,6.6849256,1.3345574,3.72,1.209,81.032,0.13695,0.0550929112181693,0.07127,0.037,0.055,2106249984.0,22168842240.0,2896999936.0,2501000000.0,22465000000.0,9457999872.0,2814000128.0,68.622,29060000000.0,9496000000.0,,7855000000.0,1601000000.0,,0.270420654351213,,169742028.0,0.0651208106001558,0.2738957277335264,1.2089115213239974,1.2074198988195617,0.3254645560908465,0.2368277474668745,0.7730557467309016,0.8611067809820733,169951043.0,198000000.0,91.58,[],{},0.1387905818195068,7.65234474620299,8.863991299480208,0.1128159952118455,0.099694257650637,,0.1179438811601037,0.95,19,20,0.85,11.0,22.0,0.6176363636363637,0.6176363636363637,0.5,0.0,1.0,0.5,22.0,4,5,"cheapness,quality,dividend,garp",0.601985,False,0.73335,0.8667,hold,2,12,stable,0.6523,persistent,neutral,0.5,46.722677486261645
SAN.PA,Sanofi,Healthcare,92052389888.0,19.421719,8.488616,1.2720387,5.33,1.005,27.372,0.06576,0.0616142896573478,0.15954,0.06,-0.117,16672499712.0,107944828928.0,12826999808.0,9597000000.0,46716000000.0,20021000192.0,5544000000.0,60.462,126805000000.0,30952000000.0,,28345000000.0,7813000000.0,,0.720673859063276,,1207641512.0,0.0418681004231991,0.7018245043580364,1.09197389310284,1.460393662986078,0.16031702219944,0.1348363680175906,0.36840818579709,0.3334839380111146,1253591640.0,626000000.0,76.91,[],{},0.1811196833920923,8.415438570496937,11.247767940814835,0.0889065284118544,0.05148874824108,,0.0974710542352224,0.95,19,20,0.8166666666666667,7.0,22.0,0.5916681818181819,0.5916681818181819,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,3,5,"cheapness,dividend,garp",0.6447149999999999,False,0.73335,0.8667,hold,2,12,stable,0.4798,persistent,neutral,0.5,50.62322869470857
ACA.PA,Crédit Agricole S.A.,Financial Services,54246948864.0,8.41784,7.3384356,0.6856072,6.35,,,0.09276,0.0029793956720845,0.26825002,-0.011,-0.084,,-257906245632.0,,,26261000000.0,519500005376.0,839499972608.0,26.152,2374307000000.0,,,,7074000000.0,,,,3025507821.0,0.0030682549262224,,,,0.1318190950032999,0.1366258807108203,0.0110604904925942,0.0109655370073885,3024783738.0,39824000000.0,17.93,[],{},,,,,0.1187953204147382,,,0.65,13,20,0.7500000000000001,7.0,22.0,0.5490909090909091,0.5490909090909091,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,3,5,"cheapness,dividend,garp",0.5405466666666666,False,0.36665,0.8154,hold,2,12,stable,0.3053,persistent,neutral,0.625,68.64654486093862
RI.PA,Pernod Ricard SA,Consumer Defensive,16534013952.0,11.725,11.218907,1.0678507,7.2,2.344,82.292,0.08565,0.0438511326860841,0.14059,-0.149,-0.18,1504625024.0,28677165056.0,2880000000.0,2941000000.0,10959000000.0,13601999872.0,2398000128.0,61.488,37080000000.0,12358000000.0,,6450000000.0,1626000000.0,,0.5945797974267725,,251655310.0,0.0376674747990302,0.6013967925504398,1.915968992248062,1.858997376053032,0.3395091693635383,0.3475309429628684,0.2955501618122977,0.2959806048232742,251260348.0,515000000.0,65.66,[],{},0.0910017995852723,9.957348977777778,9.750821168310098,0.1025554650976445,0.0852878464818763,,0.096016976820111,0.95,19,20,0.7375,12.0,22.0,0.6386363636363637,0.6386363636363637,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,3,5,"cheapness,dividend,garp",0.6467283333333333,False,0.73335,0.8125,hold,2,12,stable,0.4417,persistent,neutral,0.625,53.35092261941111
EN.PA,Bouygues SA,Industrials,18541389824.0,15.202532,12.42985,1.4204193,4.4,0.939,101.941,0.09117,0.0177482493488669,0.02125,-0.032,,2713999872.0,28677369856.0,4668000256.0,2730000000.0,56877000000.0,15125000192.0,6659999744.0,33.821,64119000000.0,30930000000.0,,33108000000.0,1138000000.0,,0.5573606202858801,,384226249.0,0.0167712890748842,0.5497251198195658,0.934215295396883,0.9238018225359996,0.236560145978571,0.2336884154460719,0.8870537594160857,0.8996258956312219,376400179.0,479000000.0,48.04,[],{},0.1463752123094351,6.143395090679276,10.504531082783885,0.0951970147091023,0.0657785163681944,,0.0880332785140756,0.95,19,20,0.7106060606060607,5.0,22.0,0.4531954545454545,0.4531954545454545,0.2272727272727272,0.0,1.0,0.2272727272727272,22.0,2,5,"cheapness,dividend",0.417185,False,0.63335,0.797,hold,2,12,stable,0.2864,persistent,neutral,0.625,44.55058515366187
RNO.PA,Renault SA,Consumer Cyclical,7506865152.0,,3.7023375,0.34123847,8.42,1.025,315.505,-0.40432,-0.0903313775721014,-0.18872,0.034,,770875008.0,58655461376.0,6012000256.0,3632000000.0,57922000000.0,70344998912.0,20355000320.0,75.9,121010000000.0,90713000000.0,,88473000000.0,-10931000000.0,,0.1907220054556127,,289840337.0,0.0058129647666311,0.2086356522976241,1.0253184587388242,1.0451073958104655,0.5696967192793984,0.5431488953820942,0.4786546566399471,0.4346737164324474,289902395.0,395000000.0,25.9,[],{},0.1026893373453792,9.75639701902235,16.149631436123347,0.0619209177593495,,,0.1116267633770784,0.9,18,20,0.688888888888889,2.0,22.0,0.4210136363636363,0.4210136363636363,0.0909090909090909,0.0,1.0,0.0909090909090909,22.0,1,5,cheapness,0.3314783333333333,False,0.35,0.7889,hold,2,12,stable,0.133,persistent,neutral,0.5,47.815041826625176
