ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank
STR.VI,Strabag SE,Industrials,9743364096.0,10.629723,11.436315,1.7205528,3.44,1.227,14.582,0.17239,0.05782452792324091,0.04894,0.08,0.123,905805248.0,6270042624.0,1476605056.0,940924000.0,18714281000.0,828870976.0,4323268096.0,49.054,15845940000.0,9579004000.0,,7809902000.0,916284000.0,1802658000.0,0.4134955545446817,,115442696.0,0.0560836494127941,0.412139004796117,1.226520383994575,1.1985112310874768,0.05230809910929866,0.06318872499246997,1.181014253493324,1.1872379993158237,115442979.0,52506000.0,84.4,[],{},0.0929663757892272,4.246255692083991,6.66370782762476,0.15006660343877112,0.0940758286928079,,0.11708804761749508,1.0,20,20,0.8,16.0,22.0,0.7298681818181817,0.7298681818181817,0.7272727272727273,0.0,1.0,0.7272727272727273,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7435316666666666,True,1.0,0.84,strong_buy,4
OMV.VI,OMV Aktiengesellschaft,Energy,21444005888.0,13.784067,8.741886,1.4162933,4.79,1.224,37.636,0.087910004,0.02324226336915706,0.105579995,0.397,1.189,7461875200.0,28429006848.0,5836000256.0,3576000000.0,24308000000.0,7997000192.0,4397000192.0,46.424,46338000000.0,21851000000.0,,11035000000.0,1077000000.0,5215000000.0,0.2328040151390489,,326001057.0,0.029766660520762912,0.23283958158356877,1.9801540552786587,1.7055714134686542,0.1725797401700548,0.19271505541556552,0.5245802581035004,0.5366193432077521,327215398.0,387000000.0,65.75,[],{},0.34797020850361,4.871316929565261,7.949945986577181,0.12578701813677934,0.0725475289694979,,0.10129450754893352,1.0,20,20,0.7085663914688682,11.0,22.0,0.7323772727272728,0.7323772727272728,0.5,0.0,1.0,0.5,22.0,4,5,"cheapness,dividend,garp,risk",0.8293783333333333,True,1.0,0.7596,strong_buy,4
POS.VI,PORR AG,Industrials,1529887744.0,12.983334,10.849583,1.9910035,2.69,0.948,68.395,0.14711,0.02844430659549001,0.020650001,0.059,0.359,181005248.0,1469348864.0,205592000.0,98260000.0,6295892000.0,659473024.0,752259008.0,19.563,4578280000.0,2719770000.0,,2869319000.0,130226000.0,378338000.0,0.34376161471638966,,39278250.0,0.02489706712053997,0.34049024306677905,0.9478799673371975,0.9389091781585918,0.1430998104091493,0.09295824944287932,1.3751653459377757,1.460147002492655,38051557.0,37767000.0,38.95,[],{},0.11831276425991161,7.146916533717265,14.9536827193161,0.06687315885793614,0.07702181889490019,,0.05749692356935003,1.0,20,20,0.6500000000000001,8.0,22.0,0.5728681818181818,0.5728681818181818,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6629916666666666,True,0.9,0.68,buy,3
EVN.VI,EVN AG,Utilities,5001485436.013256,10.017857,11.045916,0.75667655,3.21,1.11,17.451,0.08078,0.039589509278649584,0.16054001,0.032,0.465,72250000.0,6205585408.0,719299968.0,359100000.0,3000000000.0,1214700032.0,361600000.0,37.07,11030700000.0,1411000000.0,,1226100000.0,436700000.0,935200000.0,0.40853333333333336,,178306200.0,0.043221301861897085,0.4349300844524436,1.1508033602479406,0.991342698464554,0.11922180822613253,0.10928566192640375,0.27196823411025595,0.2647339099838733,178279208.0,54200000.0,28.05,[],{},0.014445708364911554,8.627256616254986,17.280939593428016,0.05786722386208112,0.09982174830405346,,0.03662566550394713,1.0,20,20,0.6052880976952184,9.0,22.0,0.6578090909090909,0.6578090909090909,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,4,5,"cheapness,dividend,garp,risk",0.72807,True,0.83335,0.6255,buy,3
