ticker,market,isin,tradable_on_t212,t212_ticker,t212_isin,t212_type,t212_currency,t212_exchange,broker_basis,broker_confidence,ii_exchange,tradable_on_ii,deal_channel,confidence,basis,exception_reason,updated_at
1113.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1209.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
1997.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0001.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0027.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0066.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0175.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0241.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0267.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0285.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0288.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0291.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0300.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0316.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0322.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0386.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0669.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0700.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0762.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0857.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0868.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0881.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0883.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0941.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
0968.HK,hang_seng,,true,,,,,HKEX,exchange_allowlist,assumed,HKEX,true,online,assumed,exchange_allowlist,,2026-07-22
