ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
GVR.IR,economic_moat,Economic Moat,False,0.5,"['solid ROA=8.8%', 'low leverage D/E=31%']","['ROE below 18%', 'margins below 12%']",
GVR.IR,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield'],
GVR.IR,dividend_growth,Dividend Growth,False,0.3333,['reasonable P/E: P/E=12.4'],"['yield too low', 'earnings not growing']",
GVR.IR,magic_formula,Magic Formula,True,0.7238,"['earnings yield rank 73%', 'ROIC rank 71%']",[],
GVR.IR,acquirers_multiple,Acquirer's Multiple,True,0.7333,"['EV/EBIT=10.1', 'universe rank 73%']",[],
GVR.IR,dreman_contrarian,Dreman Contrarian,False,0.5611,[],"['P/E not in bottom quartile', 'P/B not cheap vs universe']",
GVR.IR,piotroski_f,Piotroski F-Score,True,0.8889,"['F-Score=8/9', 'positive net income', 'positive operating cash flow', 'ROA improving', 'leverage declining', 'current ratio improving', 'no share dilution', 'gross margin improving', 'asset turnover improving']",['OCF > net income'],"{'f_score': 8, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': True}, {'name': 'OCF > net income', 'passed': False}, {'name': 'leverage declining', 'passed': True}, {'name': 'current ratio improving', 'passed': True}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': True}, {'name': 'asset turnover improving', 'passed': True}]}"
GVR.IR,composite_value,Composite Value,False,0.6101,['top-tier on trailing_pe (percentile 72%)'],['missing dividend_yield'],
GVR.IR,earnings_quality,Earnings Quality,False,0.6667,"['OCF/NI=0.93', 'ratio=0.59%']",['weak free-cash conversion'],
GVR.IR,financial_health,Financial Health,True,1.0,"['D/E=31%', 'leverage=19.9%', 'CR=5.94', 'ratio=1.2', 'coverage=7.8x']",[],
GRP.IR,graham_defensive,Graham Defensive,False,0.25,['P/B < 1.5 or P/E×P/B < 22.5: P/B=0.79'],"['P/E >= 15', 'current ratio < 2', 'no dividend']",
GRP.IR,graham_enterprising,Graham Enterprising,False,0.4,"['P/E < 25: P/E=15.7', 'P/B < 3: P/B=0.79']","['excessive leverage', 'ROE <= 8%', 'negative earnings growth']",
GRP.IR,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
GRP.IR,schloss,Schloss Low P/B,False,0.5,['P/B < 1.2: P/B=0.79'],['too much leverage'],
GRP.IR,deep_value,Deep Value,False,0.5,['P/B=0.79'],['EV/EBITDA not below 8'],
GRP.IR,earnings_yield,Earnings Yield,False,0.5315,['E/P=6.4% (P/E=15.7)'],['earnings yield 6.4% below 8%'],
GRP.IR,fcf_yield,FCF Yield,False,1.0,['FCF yield=nan%'],['FCF yield nan% below 5%'],
GRP.IR,low_pe_high_yield,Low P/E + High Yield,False,0.0,[],"['P/E not below 12.0', 'yield below 4%']",
GRP.IR,lynch_peg,Lynch PEG,False,0.0,"['PEG=nan', 'growth=nan%']",[],
GRP.IR,neff_pegy,Neff PEGY,False,0.0,"['PEGY=nan', 'growth=nan%', 'yield=nan%']",['PEGY nan >= 1.0'],
GRP.IR,quality_value,Quality Value,False,0.2,['P/E < 20: P/E=15.7'],"['ROE below 12%', 'thin margins', 'high leverage', 'FCF yield below 3%']",
GRP.IR,buffett_quality,Buffett Quality,False,0.25,['P/E < 25.0: P/E=15.7'],"['ROE too low', 'too much debt', 'thin margins']",
GRP.IR,economic_moat,Economic Moat,False,0.0,[],"['ROE below 18%', 'ROA below 8%', 'margins below 12%', 'leverage too high']",
GRP.IR,high_dividend,High Dividend Yield,False,0.0,[],['could not rank yield'],
GRP.IR,dividend_growth,Dividend Growth,False,0.3333,['reasonable P/E: P/E=15.7'],"['yield too low', 'earnings not growing']",
GRP.IR,magic_formula,Magic Formula,False,0.0,[],['missing EBIT/EV or ROIC inputs'],
GRP.IR,acquirers_multiple,Acquirer's Multiple,False,0.0,[],['could not rank EV/EBIT'],
