ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label
J36.SI,Jardine Matheson Holdings Limited,Industrials,18448076800.0,16.639257,10.453728,0.63955384,3.72,1.526,33.215,0.060960002,0.012874988390452308,0.03241,-0.074,,1470000000.0,53396078592.0,4752999936.0,3544000000.0,34217000000.0,18151000064.0,8936999936.0,98.084,86136000000.0,23635000000.0,,15488000000.0,1109000000.0,,0.27527252535289476,,295700092.0,-0.005393009829567062,0.27622348304871575,1.5260201446280992,1.185435615126855,0.21072490015788986,0.223579437421496,0.397243893377914,0.41230021088051255,291940063.0,664000000.0,62.73,[],{},0.07968310279367441,11.234184580472926,15.066613598194131,0.06637191519399283,0.060098837345922355,,0.05016419431547956,0.95,19,20,0.6833333333333333,6.0,22.0,0.53215,0.53215,0.2727272727272727,0.0,1.0,0.2727272727272727,22.0,3,5,"cheapness,dividend,risk",0.4827183333333333,True,0.83335,0.7417,buy,3,3,stable,0.3554,building
U14.SI,UOL Group Limited,Real Estate,8025721856.0,16.631578,15.727652,0.68103445,1.88,2.372,27.901,0.037130002,0.021429459529251987,0.14895001,0.106,0.212,960473984.0,16315127808.0,929654016.0,811940000.0,3234085000.0,4650483200.0,1246936064.0,13.92,22479755000.0,4005448000.0,,1688868000.0,481729000.0,,0.3945981630043737,,845942732.0,0.01568497128089356,0.3988275933137825,2.3716761759948084,4.079051751183911,0.20687427420805965,0.2282134091451591,0.14386655904390416,0.12238310670987118,844935232.0,173613000.0,9.48,[],{},0.11967446682468234,17.54967711342625,20.094006709855407,0.04976608271507817,0.06012658570341311,,0.03905268688151689,0.95,19,20,0.6291666666666667,7.0,22.0,0.6244318181818181,0.6244318181818181,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,4,5,"cheapness,dividend,garp,risk",0.6410366666666667,True,0.83335,0.661,buy,3,3,stable,0.429,building
BS6.SI,Yangzijiang Shipbuilding (Holdings) Ltd.,Industrials,14246832128.0,8.619047,6.967817,2.3207881,5.51,1.763,17.708,0.29443002,0.14806285620079196,0.303,0.158,0.251,-6466188288.0,-13185024.0,9423176704.0,9061633000.0,28504820000.0,5712304128.0,20088229888.0,1.5598149,58333847000.0,43275580000.0,,24540409000.0,8637076000.0,,0.34243236757853585,,3935589000.0,0.12159206104883348,0.2866486477362654,1.7634416769500458,1.6936491297655136,0.0945763100451784,0.1246418265893093,0.4886497542327356,0.4865011710374553,3950589220.0,115420000.0,3.62,[],{},-0.4538684972143163,-0.0013992122204822023,-0.001455038402018709,-687.2670842313219,0.11602210778059338,,0.268147709623389,0.95,19,20,0.6333333333333333,13.0,22.0,0.7149136363636363,0.7149136363636363,0.5909090909090909,0.0,1.0,0.5909090909090909,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7709699999999999,True,0.66665,0.6333,buy,3,3,stable,0.5264,building
G13.SI,Genting Singapore Limited,Consumer Cyclical,7615485440.0,21.0,15.91713,0.927835,6.35,4.472,0.031,0.04731,0.042494507010223066,0.15919,0.054,-0.3,45160000.0,4412352512.0,770921984.0,454805000.0,2452053000.0,2572000.0,3204339968.0,0.679,9185799000.0,3501232000.0,,782886000.0,390346000.0,,0.30482375380956284,,12085905474.0,0.06271220263463857,0.33047755695742226,4.472211790733262,5.210677651433427,0.000279997417753208,0.00037202493802112203,0.26693954439891404,0.2740850938252527,12072532474.0,136000.0,0.63,[],{},0.005930022498999092,5.723474753056205,9.701635892305493,0.10307539997384506,0.047619047619047616,,0.05412468271419685,0.95,19,20,0.5280427350427351,8.0,22.0,0.6040590909090908,0.6040590909090908,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,4,5,"cheapness,dividend,garp,risk",0.6263733333333333,True,0.66665,0.5948,buy,3,3,stable,0.3733,building
U11.SI,United Overseas Bank Limited,Financial Services,70459351040.0,15.512727,11.697285,1.4532448,3.34,,,0.09151,0.008184441868961527,0.39843,-0.044,,,51362795520.0,,,13807000000.0,56228999168.0,78316003328.0,29.355,572061000000.0,,,,4682000000.0,,,,1652170000.0,0.011243081180811808,,,,0.07912268097283331,0.07869040887989526,0.024135537993325885,0.026602115819545292,1671526374.0,11321000000.0,42.66,[],{},,,,,0.06446319850790902,,,0.65,13,20,0.7500000000000001,2.0,22.0,0.34444545454545455,0.34444545454545455,0.09090909090909091,0.0,1.0,0.09090909090909091,22.0,2,5,"cheapness,dividend",0.3164783333333333,False,0.36665000000000003,0.8462,hold,2,3,stable,0.1816,building
Y92.SI,Thai Beverage Public Company Limited,Consumer Defensive,11309258752.0,11.25,10.153053,1.9399145,5.49,1.513,107.095,0.14257,0.04976638687765895,0.075430006,0.01,0.082,24979152896.0,279410343936.0,52563189760.0,41046721000.0,333286188000.0,242405113856.0,52043268096.0,0.23196898,509591023000.0,131590209000.0,,88655538000.0,25360504000.0,,0.3105683215411255,,25130486891.0,0.05158451496456161,0.3032955985337737,1.484286396186553,1.3342114686528241,0.46203769566796316,0.45752589473327315,0.6540268037649478,0.6449836740885804,25127674910.0,8475462000.0,0.45,[],{},2.2087347582866586,5.315703731295017,6.807129464397412,0.14690480109570284,0.08888888888888889,,0.09751309277239956,0.95,19,20,0.75,11.0,22.0,0.6276409090909092,0.6276409090909092,0.5,0.0,1.0,0.5,22.0,4,5,"cheapness,quality,dividend,garp",0.6264216666666667,False,0.73335,0.8,hold,2,3,stable,0.5154,building
BUOU.SI,Frasers Logistics & Commercial Trust,Real Estate,3668217344.0,16.083334,17.517855,0.8593054,6.08,0.322,57.116,0.051880002,0.02793773818661161,0.44541,0.028,0.089,216070128.0,6122581504.0,303385984.0,295154000.0,471486000.0,2487558912.0,120709000.0,1.123,7340358000.0,345484000.0,,608649000.0,205073000.0,,0.7186830573972504,,3778192510.0,0.020670785737865432,0.7189337189986433,0.567624361495706,0.2667191505984515,0.3600775330031587,0.3380657440978444,0.06423201702151311,0.06258669749991733,3757817912.0,99502000.0,0.965,[],{},0.058903305812404994,20.180831768418148,20.74368466630979,0.0482074431850634,0.06217616322585852,,0.04384532961837774,0.95,19,20,0.7072727272727274,6.0,22.0,0.5809954545454545,0.5809954545454545,0.2727272727272727,0.0,1.0,0.2727272727272727,22.0,3,5,"cheapness,dividend,garp",0.6310433333333333,False,0.63335,0.717,hold,2,3,stable,0.3552,building
C6L.SI,Singapore Airlines Limited,Industrials,23883702272.0,19.947369,20.681564,1.3837166,5.75,0.968,60.214,0.072459996,0.02727312514540676,0.057690002,0.08,-0.535,326862496.0,24715102208.0,4342300160.0,2462700000.0,20522000000.0,10649400320.0,10242299904.0,5.478,43412700000.0,13441000000.0,,13890100000.0,1184000000.0,,0.30781112951954,,3150884286.0,0.06447450263189654,0.2859087605809681,0.9676676193835898,0.8166190138372351,0.24519783381360755,0.29972752675993575,0.4727188126976668,0.4534985192680821,2973272881.0,317400000.0,7.58,[],{},0.013685587446934324,5.691707458565002,10.035774640841353,0.09964352885430722,0.05013192466635575,,0.08341744968261602,0.95,19,20,0.5833333333333334,5.0,22.0,0.4846045454545455,0.4846045454545455,0.22727272727272727,0.0,0.9618,0.22727272727272727,22.0,3,5,"cheapness,dividend,garp",0.5324666666666666,False,0.56665,0.65,hold,2,3,stable,0.3076,building
A17U.SI,CapitaLand Ascendas REIT,Real Estate,12438083584.0,14.6470585,15.486038,1.1091315,7.47,0.257,64.47,0.07132,0.0393907606539793,0.57527,0.059,-0.078,314928736.0,14170339328.0,,963547000.0,1538574000.0,5229286912.0,54555000.0,2.245,19794388000.0,386092000.0,,2394424000.0,779716000.0,,0.6938632785943347,,4611952294.0,0.04182530963637329,0.6893586930401314,0.16124629556001777,0.23032691791669077,0.40036620480511953,0.39162893884233463,0.0777277883004011,0.08336773585432379,4400309193.0,268861000.0,2.49,[],{},0.02531971536235015,,14.706432927506391,0.0679974542385214,0.06827309387751813,,0.05537637893963459,0.9,18,20,0.617003367003367,5.0,22.0,0.5262454545454547,0.5262454545454547,0.22727272727272727,0.0,0.9802,0.22727272727272727,22.0,3,5,"cheapness,dividend,garp",0.5742716666666666,False,0.56665,0.6003,hold,2,3,stable,0.2876,building
O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,128812425216.0,17.387878,15.690542,2.1444056,2.94,,,,0.01098435964528007,0.53216,0.049,,,99528278016.0,,,14533000000.0,44814000128.0,75255996416.0,13.379,675688000000.0,,,,7422000000.0,,,,4490084606.0,0.012138228941684665,,,,0.0454884502906667,0.05085513158947284,0.021508447685914207,0.023097352211823054,4499586636.0,10926000000.0,28.69,[],{},,,,,0.057511330594797135,,,0.6,12,20,0.625,1.0,22.0,0.30040000000000006,0.30040000000000006,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,dividend,0.29014833333333334,False,0.36665000000000003,0.5962,hold,2,3,stable,0.0641,building
