ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank
EVOK.L,Evoke plc,Consumer Cyclical,201431504.0,,3.6934032,-0.29577,,0.565,,,-0.26060259888619164,-0.30726,0.002,,-92350000.0,1871028224.0,233800000.0,126500000.0,1781900000.0,1894499968.0,231300000.0,-1.513,2100900000.0,398000000.0,,704700000.0,-547500000.0,,0.6627756888714293,,449895602.0,-0.08404347990758626,0.6557993730407523,0.5647793387256989,0.6217653824036803,0.9017563901185206,0.6941256675377798,0.8481603122471322,0.6645078210809378,449415566.0,170200000.0,44.75,[],{},-0.4584685025238157,8.002687014542344,14.790736948616601,0.06760988336646279,,,0.09060306546340066,0.75,15,20,0.49333333333333335,0.0,22.0,0.20239090909090907,0.20239090909090907,0.0,0.0,1.0,0.0,22.0,0,5,,0.12698666666666666,False,0.25,0.4909,hold,2
CNE.L,Capricorn Energy PLC,Energy,236897088.0,20.294117,4.2516227,0.85511893,,2.441,12.323,0.04567,0.037037037037037035,0.14085001,,,52375000.0,150197104.0,66700000.0,16300000.0,135800000.0,46000000.0,132700000.0,4.0345263,513000000.0,256600000.0,,105100000.0,19000000.0,,0.33578792341678937,,68665825.0,0.01710505083104728,0.28780213603147836,2.4414843006660325,2.2434250764525996,0.08966861598440545,0.1700822978860739,0.26471734892787524,0.28707439083427466,68588132.0,12000000.0,345.0,[],{},0.2210875635584005,2.251830644677661,9.214546257668712,0.10852406315370768,0.04927536388993914,,0.039960774699681297,0.9,18,20,0.4607843137254902,4.0,22.0,0.48668636363636375,0.48668636363636375,0.18181818181818182,0.0,1.0,0.18181818181818182,22.0,2,5,"cheapness,risk",0.41234166666666666,True,0.73335,0.474,hold,2
SBRE.L,Sabre Insurance Group plc,Financial Services,451670752.0,12.4,10.655362,1.7630333,6.61,0.519,,0.1469,0.05198842172667651,0.18947001,-0.134,-0.074,41464876.0,428935840.0,50502000.0,,200746000.0,0.0,25475000.0,1.055,729297000.0,,,,37915000.0,,,,244306898.0,0.05401082289118083,,,,,,0.27525959931276284,0.3281667019619682,248037292.0,,186.0,[],{},0.09180332314278344,8.49344263593521,,,0.08064516129032258,,,0.8,16,20,0.5093939393939395,5.0,22.0,0.4434272727272728,0.4434272727272728,0.22727272727272727,0.0,0.981,0.22727272727272727,22.0,4,5,"cheapness,quality,dividend,garp",0.52073,False,0.53335,0.4708,hold,2
LSL.L,LSL Property Services plc,Real Estate,225068128.0,14.25,7.5939245,2.825279,5.0,1.235,59.859,0.21077,0.09371563713924176,0.092709996,0.061,0.14,10817500.0,213555424.0,29007000.0,25913000.0,182945000.0,49014000.0,67050000.0,0.807,180973000.0,108632000.0,,87942000.0,16960000.0,,,,100788029.0,0.1041750192983191,,1.2352686998248845,1.287494865475457,0.2528277698883259,0.20371844201229108,1.0108966530918977,1.0371305643486743,102573865.0,779000.0,228.0,[],{},0.04806322466057922,7.3622030544351365,8.241246632964149,0.12134086559187558,0.07017543859649122,,0.2785415614150122,0.95,19,20,0.48750000000000004,8.0,22.0,0.5823545454545456,0.5823545454545456,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6501533333333334,True,0.83335,0.4643,hold,2
NXR.L,Norcros plc,Industrials,280443584.0,28.545456,7.666951,1.4137776,3.6,1.916,65.068,0.05025,0.0006747638326585695,0.00075999997,0.202,,41387500.0,376785984.0,58900000.0,22200000.0,393400000.0,128900000.0,32200000.0,2.221,444600000.0,202900000.0,,105900000.0,300000.0,,0.4639044229791561,,89857925.0,0.00902061855670103,0.4426644182124789,1.9159584513692163,1.9726890756302522,0.28992352676563204,0.20644329896907215,0.8848403058929375,0.9170103092783505,89562352.0,7100000.0,314.0,[],{},0.147578701604384,6.397045568760611,16.97234162162162,0.058919389103390854,0.03503184534869578,,0.06554472984942426,0.95,19,20,0.4683333333333334,2.0,22.0,0.3403818181818182,0.3403818181818182,0.09090909090909091,0.0,1.0,0.09090909090909091,22.0,2,5,"cheapness,risk",0.34692500000000004,True,0.83335,0.4633,hold,2
LUCE.L,Luceco plc,Industrials,384166592.0,20.076923,13.993137,3.7446198,2.3,1.896,61.309,0.2033,0.0807478122513922,0.0748,0.096,0.823,29037500.0,448588480.0,38600000.0,31600000.0,271400000.0,63700000.0,4400000.0,0.697,251400000.0,151100000.0,,79700000.0,20300000.0,,0.42446573323507736,,149152674.0,0.059640522875817,0.4020618556701031,1.8958594730238394,2.2563291139240507,0.25139220365950676,0.3235294117647059,1.079554494828958,0.9906045751633987,152500658.0,6900000.0,261.0,[],{},0.07558569798802287,11.621463212435232,14.195837974683544,0.07044318213432499,0.04980842930961084,,0.18404193360512522,0.95,19,20,0.5,7.0,22.0,0.5162181818181819,0.5162181818181819,0.3181818181818182,0.0,1.0,0.3181818181818182,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.654095,True,0.83335,0.4417,hold,2
MOTR.L,Motorpoint Group Plc,Consumer Cyclical,100212448.0,17.428572,10.51271,3.9228296,1.97,1.004,296.154,0.21172,0.041100003,0.00441,0.018,0.824,115687504.0,173821280.0,27500000.0,,1268600064.0,77000000.0,5200000.0,0.311,242100000.0,171400000.0,,161700000.0,,,,,85141353.0,0.015968063872255488,0.0774017560310289,1.059987631416203,1.1732629727352681,0.23709211069805866,0.29740518962075846,5.239983742255267,5.853792415169661,88351620.0,,122.0,[],{},1.154422492503127,6.320773818181818,,,0.05737704729911321,,,0.85,17,20,0.4630952380952381,4.0,22.0,0.43632727272727273,0.43632727272727273,0.18181818181818182,0.0,1.0,0.18181818181818182,22.0,3,5,"cheapness,dividend,garp",0.5465633333333333,False,0.55,0.4306,hold,2
TRI.L,Trifast plc,Industrials,106414160.0,,7.798892,0.86688673,2.28,4.19,59.093,-0.00849,-0.004398656215005599,-0.00471,-0.064,,14508500.0,142313152.0,19398000.0,14843000.0,208374000.0,68324000.0,32425000.0,0.909,223250000.0,151481000.0,,36157000.0,-982000.0,,0.2998742645435611,,135043348.0,0.004650247715118671,0.2834972658032989,4.189534529966535,3.6549981780638894,0.3060425531914894,0.28145177156552376,0.9333661814109743,0.9992040922179893,134974661.0,4341000.0,78.8,[],{},0.13633993821874832,7.336485823280751,9.587896786363942,0.10429816072094307,,,0.07933487623802066,0.9,18,20,0.4466666666666666,4.0,22.0,0.45761818181818176,0.45761818181818176,0.18181818181818182,0.0,1.0,0.18181818181818182,22.0,2,5,"cheapness,risk",0.37078666666666665,True,0.75,0.4244,hold,2
SNWS.L,Smiths News plc,Communication Services,169424288.0,6.3636365,6.754801,17.948717,7.93,0.904,501.695,13.5,0.16264367816091954,0.025880001,-0.039,-0.111,45912500.0,189970000.0,42300000.0,39300000.0,1064000000.0,29600000.0,10500000.0,0.039,174000000.0,125100000.0,,133300000.0,28300000.0,,0.07058270676691729,,242034685.0,0.14198218262806236,0.066322370209296,0.9384846211552889,0.9763488543976349,0.1850574712643678,0.2700445434298441,6.114942528735632,6.14532293986637,239668747.0,3400000.0,70.0,[],{},0.2709912524466386,4.491016548463357,4.833842239185751,0.20687476970047902,0.15714285377551027,,0.9656019656019657,0.95,19,20,0.4333333333333333,9.0,22.0,0.5984090909090909,0.5984090909090909,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,3,5,"cheapness,dividend,garp",0.6156616666666667,False,0.63335,0.4167,hold,2
ZTF.L,Zotefoams plc,Basic Materials,215908448.0,9.755555,10.278382,1.6509967,1.79,1.016,43.83,0.1891,0.09968999621302192,0.14284,0.056,,19725624.0,257808384.0,29562000.0,22571000.0,158490000.0,57014000.0,13982000.0,2.659,227094000.0,78945000.0,,77738000.0,22639000.0,,0.333768692031043,,48924004.0,-0.015765469330296596,0.31215026625437275,1.0155265121304895,1.3867401186532091,0.25105903282341235,0.24925464523402135,0.697904832360168,0.8457330227926912,48712661.0,2058000.0,439.0,[],{},0.09136105688648181,8.720938502131114,11.42210730583492,0.08754951894815027,0.10250570059827453,,0.15112215110206487,0.95,19,20,0.46035714285714285,9.0,22.0,0.5599363636363637,0.5599363636363637,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,3,5,"cheapness,quality,dividend",0.5056566666666666,False,0.73335,0.4132,hold,2
LIO.L,Liontrust Asset Management PLC,Financial Services,208505984.0,22.466665,7.6170244,1.8932586,5.64,1.343,1.818,0.07803,0.03565446367887213,0.071440004,-0.212,-0.369,17097376.0,153553184.0,24315000.0,14399000.0,134378000.0,1962000.0,52651000.0,1.78,269251000.0,205332000.0,,152857000.0,9600000.0,,0.9151795680840614,,60605991.0,0.04710024317447063,0.928806172330526,1.3432947133595452,1.3638660034198664,0.010183806188277852,0.007162644790367809,0.4990807833582791,0.4789860019521663,62744321.0,152000.0,337.0,[],{},0.08199944995343635,6.315162821303722,10.664156121952914,0.09377207052899665,0.044510389058634206,,0.12370912589996048,0.95,19,20,0.3678787878787879,5.0,22.0,0.5064136363636365,0.5064136363636365,0.22727272727272727,0.0,1.0,0.22727272727272727,22.0,4,5,"cheapness,dividend,garp,risk",0.58502,True,0.83335,0.4022,hold,2
OTB.L,On the Beach Group plc,Consumer Cyclical,258366448.0,16.30909,9.016435,2.0386362,2.23,1.211,23.855,0.12765999,0.01712806213901613,0.02977,-0.121,,42075000.0,,21800000.0,30600000.0,121400000.0,30200000.0,,0.88,502100000.0,442000000.0,,344300000.0,8600000.0,,0.9794069192751236,,155079777.0,0.02621496269409155,0.985738255033557,1.2837641591635203,1.3692505628819556,0.00438159729137622,0.0056462996571889496,0.24178450507866958,0.240371042548901,166991435.0,2600000.0,179.4,[],{},0.16285009267147568,,,,0.061315499515914126,,0.19391634980988592,0.9,18,20,0.42923280423280424,4.0,22.0,0.3875409090909091,0.3875409090909091,0.18181818181818182,0.0,1.0,0.18181818181818182,22.0,3,5,"cheapness,quality,dividend",0.4018616666666667,False,0.73335,0.3908,hold,2
ENQ.L,EnQuest PLC,Energy,474575776.0,inf,-7.8983765,1.2097864,3.14,0.716,204.438,0.0029199999,0.00043457563911414456,0.0014,-0.043,1.838,250282000.0,1285283712.0,496632992.0,263291000.0,1118300000.0,1079554048.0,268846016.0,0.21078101,3594311000.0,609696000.0,,851559000.0,1562000.0,,0.2510596441026558,,1861081427.0,0.026321447658569228,0.3331269601569904,0.7159762271316491,0.7994671630339026,0.30035074872485995,0.28072496328532354,0.3111305616013751,0.33141704055006893,1859057234.0,137063000.0,25.5,[],{},0.5273804788552883,2.587995023898855,4.881608987773984,0.204850491406523,0.0,,0.09599519023229224,0.95,19,20,0.3083333333333334,4.0,22.0,0.33787727272727275,0.33787727272727275,0.18181818181818182,0.0,1.0,0.18181818181818182,22.0,2,5,"cheapness,dividend",0.3114783333333333,False,0.53335,0.3083,hold,2
PRV.L,Porvair plc,Industrials,386283712.0,20.95,18.038574,2.2299094,0.82,1.937,14.475,0.112840004,0.08117742830050274,0.09228,0.087,0.058,6364250.0,394210528.0,31079000.0,24464000.0,193977000.0,25113000.0,17582000.0,3.758,223572000.0,89550000.0,,35207000.0,18149000.0,,0.3539440242915397,,46091398.0,0.07660553657346071,0.3379637560410924,2.543528275627006,2.1562398263700486,0.06454743885638631,0.09089556748715803,0.8676265364177983,0.895516351718848,46133093.0,1030000.0,838.0,[],{},0.016475584660426996,12.684144534894946,16.11390320470896,0.062058210682795364,0.0477326968973747,,0.1298755076580044,0.95,19,20,0.32666666666666666,5.0,22.0,0.4260363636363636,0.4260363636363636,0.22727272727272727,0.0,1.0,0.22727272727272727,22.0,4,5,"cheapness,dividend,garp,risk",0.49520333333333333,True,0.66665,0.2567,hold,2
HSW.L,Hostelworld Group plc,Consumer Cyclical,129453416.0,20.999998,7.409593,2.096736,1.98,0.912,15.321,0.097770005,0.06802721088435375,0.07463,0.033,-0.082,9400000.0,129426288.0,14300000.0,12500000.0,93800000.0,11200000.0,12200000.0,0.5007784,102900000.0,16500000.0,,18100000.0,7000000.0,,0.7963752665245203,,124215514.0,0.1005524861878453,0.7934782608695652,0.9116022099447514,0.7514792899408284,0.10884353741496598,0.0033149171270718232,0.9115646258503401,1.0165745856353592,124989783.0,100000.0,105.0,[],{},0.0726129930785295,9.05078937062937,10.35410304,0.09658007034861418,0.04761905215419544,,0.1474056603773585,0.95,19,20,0.2398809523809524,5.0,22.0,0.4495363636363637,0.4495363636363637,0.22727272727272727,0.0,0.8894,0.22727272727272727,22.0,3,5,"cheapness,dividend,garp",0.5067766666666667,False,0.73335,0.2015,hold,2
CPI.L,Capita plc,Industrials,282082688.0,,4.382374,5.9319897,,0.542,1734.689,-1.39453,-0.09412102093490106,-0.07097,-0.027,,101775000.0,737482688.0,191000000.0,-129600000.0,2312300000.0,725100032.0,264100000.0,0.397,1743500000.0,624600000.0,,1151500000.0,-164100000.0,,0.20239588288716862,,119419851.0,0.041707449700924416,0.21328873472084572,0.5424229266174555,0.5777736131934033,0.41508459994264413,0.3699293094072866,1.3262403211930025,1.3168026101141925,112929736.0,48300000.0,235.5,[],{},0.3607984620452851,3.8611659057591625,-5.690452839506173,-0.17573293869645384,,,-0.21891891891891893,0.85,17,20,0.38333333333333325,1.0,22.0,0.1923318181818182,0.1923318181818182,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.15589166666666668,False,0.45,0.5,avoid,1
VANQ.L,Vanquis Banking Group plc,Financial Services,292387552.0,38.933334,5.093097,0.59989727,,1.853,696.635,0.01723,0.00208032067382094,0.029679999,-0.018,,,2876287488.0,,,454900000.0,3394700032.0,810800000.0,1.947,3941700000.0,,,,8200000.0,,,,250331804.0,-0.035345006369804165,,,,0.09353832102899765,0.13109945782597102,0.1154070578684324,0.1322549106746067,256482888.0,148800000.0,116.8,[],{},,,,,0.02568493106703885,,,0.7,14,20,0.3843893480257117,0.0,22.0,0.21406818181818182,0.21406818181818182,0.0,0.0,1.0,0.0,22.0,0,5,,0.15441333333333335,False,0.36665000000000003,0.4254,avoid,1
FSJ.L,James Fisher and Sons plc,Industrials,233744736.0,,16.283323,1.2513514,,1.158,108.329,-0.022780001,-0.008560311284046693,-0.01116,-0.063,,16425000.0,378344736.0,37500000.0,18000000.0,394400000.0,202900000.0,58800000.0,3.7,514000000.0,205600000.0,,177500000.0,-4400000.0,,0.3255578093306288,,50484822.0,0.09055349110111481,0.3038610920721956,1.1583098591549297,1.1816386969397827,0.39455252918287936,0.3796205750048895,0.7673151750972763,0.8560531977312732,50353303.0,15100000.0,463.0,[],{},0.07026896212114056,10.08919296,21.019152,0.047575658618387646,,,0.05349182763744428,0.85,17,20,0.36666666666666664,1.0,22.0,0.1992454545454545,0.1992454545454545,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.17879666666666666,False,0.55,0.3545,avoid,1
FSTA.L,"Fuller, Smith & Turner P.L.C.",Consumer Cyclical,390430144.0,19.076923,13.671444,0.9803663,2.85,0.406,50.975,0.05158,0.030160762555128753,0.05329,0.044,0.163,19900000.0,599279552.0,68700000.0,45900000.0,397800000.0,209200000.0,7400000.0,7.589,702900000.0,26300000.0,,64800000.0,21200000.0,,0.4047259929612871,,52822335.0,0.038751958968514036,0.39675790592612276,0.4058641975308642,0.5651438240270727,0.2953478446436193,0.30659638125089045,0.5659411011523687,0.5361162558769056,55046614.0,11500000.0,744.0,[],{},0.05096942514766483,8.723137583697234,13.056199389978213,0.07659196754972877,0.05241935505007804,,0.07193229901269393,0.95,19,20,0.31940476190476186,3.0,22.0,0.4912136363636365,0.4912136363636365,0.13636363636363635,0.0,1.0,0.13636363636363635,22.0,3,5,"cheapness,dividend,garp",0.5507733333333333,False,0.73335,0.3427,avoid,1
LTI.L,Lindsell Train Ord,Financial Services,109600000.0,,,0.7652563,5.11,16.882,,-0.23261999,-0.2705942237159552,0.0,,,-24285876.0,106810000.0,,,-38087000.0,0.0,2790000.0,7.161,143414000.0,,,,-38807000.0,,,,20000000.0,-0.023914811026306815,,,,,,-0.265573793353508,-0.02053138196029061,200000.0,,5.48,[],{},-0.2215864598540146,,,,,,,0.7,14,20,0.30069930069930073,0.0,22.0,0.28004545454545454,0.28004545454545454,0.0,0.0,1.0,0.0,22.0,0,5,,0.2500333333333334,False,0.45,0.3377,avoid,1
CABP.L,CAB Payments Holdings plc,Financial Services,195982336.0,15.439999,8.256684,1.2215189,,0.632,11.845,0.08823,0.008167623050579494,0.15748,-0.058,2.325,-190657744.0,-260788608.0,-7807000.0,,117609000.0,19037000.0,476024000.0,0.632,1659724000.0,,,,13556000.0,,,,253863128.0,0.007874360402139796,,,,0.011469979345963546,0.010011386019298057,0.07086057681879637,0.05848092218445351,253863128.0,32739000.0,77.2,[],{},-0.9728312657728501,33.40445856282823,,,0.0647668435729821,,,0.8,16,20,0.30825906120023766,2.0,22.0,0.3537272727272727,0.3537272727272727,0.09090909090909091,0.0,1.0,0.09090909090909091,22.0,2,5,"cheapness,garp",0.4173133333333333,False,0.46665,0.29,avoid,1
HLCL.L,Helical plc,Real Estate,215179488.0,37.72,14.732073,0.5469838,1.33,2.12,41.204,0.013309999,0.009059068580042554,0.16812,0.172,-0.836,-2521250.0,374957888.0,10377000.0,9409000.0,33251000.0,175266000.0,32956000.0,3.448,625561000.0,53654000.0,,25313000.0,5667000.0,,0.5434423024871432,,121797843.0,0.04472469723737102,0.5185219948689068,2.119622328447833,3.8009063188209384,0.28017411571373535,0.2809115523465704,0.05315388906917151,0.051146401413319,122201735.0,6645000.0,188.6,[],{},-0.011716962538734174,36.133553820950176,39.85098182591136,0.025093484631532808,0.026511134676564158,,0.015675187589129825,0.95,19,20,0.2785714285714286,2.0,22.0,0.3596818181818182,0.3596818181818182,0.09090909090909091,0.0,1.0,0.09090909090909091,22.0,2,5,"cheapness,garp",0.3448033333333333,False,0.46665,0.2679,avoid,1
PSDL.L,Phoenix Spree Deutschland Limited,Real Estate,137686336.0,,-928.8738,0.64918494,,5.767,93.182,-0.023529999,-0.010939340877431983,-0.28278,-0.162,,-23495876.0,368727328.0,4053000.0,,5181000.0,252600000.0,33959000.0,2.4954367,586507000.0,,,,-6416000.0,,,,91827363.0,-0.06350131508701125,,,,0.430685396764233,0.4373174510658654,0.008833654159285397,0.00938438254583213,91827363.0,14862000.0,162.0,[],{},-0.17064784119173598,90.97639476930668,,,,,,0.75,15,20,0.25297619047619047,0.0,22.0,0.1908863636363636,0.1908863636363636,0.0,0.0,1.0,0.0,22.0,0,5,,0.139435,False,0.35,0.2662,avoid,1
GYM.L,The Gym Group plc,Consumer Cyclical,346333568.0,49.75,35.37149,2.5126264,,0.152,289.132,0.05415,0.012014937489852249,0.03022,0.085,-0.033,34150000.0,762782080.0,55300000.0,30900000.0,244900000.0,409700000.0,3000000.0,0.792,615900000.0,13500000.0,,88900000.0,7400000.0,,0.9881584320130665,,175962705.0,0.007513661202185792,0.9871851524524967,0.15185601799775028,0.16108247422680413,0.6652053904854685,0.6861338797814208,0.3976294853060562,0.3864412568306011,176807974.0,20900000.0,199.0,[],{},0.09860436052216573,13.793527667269439,24.68550420711974,0.04050960400118472,0.020100502512562814,,0.05863377609108159,0.9,18,20,0.20728291316526606,1.0,22.0,0.16807272727272726,0.16807272727272726,0.045454545454545456,0.0,0.986,0.045454545454545456,22.0,1,5,cheapness,0.16274166666666665,False,0.33335,0.1911,avoid,1
TET.L,Treatt plc,Basic Materials,180057152.0,43.571426,2103.5935,133.12964,0.0184,3.391,4.638,0.030940002,0.03003665610875832,0.03367,-0.065,-0.315,4603625.0,185472496.0,14603000.0,9731000.0,132474000.0,6308000.0,1914000.0,2.291,168594000.0,91430000.0,,28970000.0,5064000.0,,0.258722466295273,,59023932.0,0.08204408604060463,0.2925507479877233,3.1560234725578185,4.014089499335401,0.04533969180397879,0.01494993990420197,0.7857575002669134,0.8893171577943954,60751761.0,245000.0,305.0,[],{},0.02556757645483585,12.700985824830514,19.05996259377248,0.05246600013405761,0.02295082102660583,,0.06969432189308428,0.95,19,20,0.20535714285714285,1.0,22.0,0.23041363636363632,0.23041363636363632,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,risk,0.2707833333333333,True,0.83335,0.1696,avoid,1
FAS.L,Fidelity Asian Values Ord,Investment Trust,361985728.0,5.236364,0.08727273,0.886836,,,,,,,,,,,,,,,,6.495,397736000.0,,,,,,,,71060556.0,0.029170022561619234,,,,0.001093690287024559,,,0.04332731356648674,71829336.0,,576.0,[],{},,,,,0.19097220896026326,,,0.3,6,20,0.8083028083028083,1.0,22.0,0.3607090909090909,0.3607090909090909,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.270405,False,0.55,0.8083,insufficient_data,0
SCF.L,Schroder Income Growth Ord,Investment Trust,235330784.0,4.4874997,,0.9004264,,,,,0.07750728652202699,,,,,,,,21026000.0,,,3.987,262814000.0,,,,20370000.0,,,,68019152.0,0.14242204496011604,,,,0.0989292807841287,0.11449944658600816,0.08000334837565731,0.1446547841685432,69425343.0,1608000.0,359.0,[],{},,,,,0.2228412405242055,,,0.45,9,20,0.7557997557997558,1.0,22.0,0.35141818181818185,0.35141818181818185,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.24384666666666668,False,0.36665000000000003,0.7558,insufficient_data,0
CYN.L,CQS Natural Resources G&I Ord,Investment Trust,122989016.0,2.6562502,,0.97226197,,,,,0.05841612044244162,,,,,,,,10563000.0,,,3.497,156224000.0,,,,9126000.0,,,,66159952.0,0.03407995832790728,,,,0.10881810733306022,0.10418023180101575,0.06761445104465383,0.04189347571298346,66888509.0,1045000.0,340.0,[],{},,,,,0.37647055988927547,,,0.45,9,20,0.746031746031746,1.0,22.0,0.35580909090909096,0.35580909090909096,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.24916,False,0.36665000000000003,0.746,insufficient_data,0
INOV.L,Schroders Capital Global Innov Trust Ord,Investment Trust,107693856.0,8.475,,0.76351357,,,,,0.11606728456702438,,,,,,,,17510000.0,,,0.222,142202000.0,,,,16505000.0,,,,635361925.0,-0.30202090080383,,,,,,0.12313469571454691,-0.29374996173695844,814492025.0,0.0,16.95,[],{},,,,,0.11799410029498525,,,0.45,9,20,0.7118437118437118,2.0,22.0,0.36570909090909093,0.36570909090909093,0.09090909090909091,0.0,1.0,0.09090909090909091,22.0,1,5,cheapness,0.2611233333333333,False,0.36665000000000003,0.7118,insufficient_data,0
ATS.L,Artemis Alpha Trust plc,Investment Trust,120711712.0,6.833333,,0.89195067,,,,,,,,,,,,,,,,4.137,,,,,,,,,32713200.0,,,,,,,,,,,369.0,[],{},,,,,0.14634147055324248,,,0.25,5,20,0.702075702075702,1.0,22.0,0.33959545454545453,0.33959545454545453,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.24229333333333333,False,0.45,0.7021,insufficient_data,0
LWI.L,Lowland Ord,Investment Trust,385183456.0,4.3875,,1.0074627,,,,,0.14141711746522412,,,,,,,,59474000.0,,,1.742,414080000.0,,,,58558000.0,,,,219972265.0,0.13078422374978987,,,,0.11691702086553322,0.11131152233272604,0.14362925038639876,0.13269014961177267,270185650.0,2022000.0,175.5,[],{},,,,,0.22792022792022792,,,0.45,9,20,0.6715506715506716,1.0,22.0,0.3390409090909091,0.3390409090909091,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.25134500000000004,False,0.36665000000000003,0.6716,insufficient_data,0
CTPE.L,CT Private Equity Trust Ord,Investment Trust,364664960.0,15.0,,0.7288838,,,,,0.03725472509559721,,,,,,,,24363000.0,,,6.997,620834000.0,,,,23129000.0,,,,71502938.0,0.032715853275161466,,,,0.17491310076445554,0.15388876044357433,0.039242373967920574,0.03475508435530524,71502938.0,6915000.0,510.0,[],{},,,,,0.06666666666666667,,,0.45,9,20,0.6153846153846154,0.0,22.0,0.29041363636363643,0.29041363636363643,0.0,0.0,1.0,0.0,22.0,0,5,,0.22518166666666667,False,0.36665000000000003,0.6154,insufficient_data,0
SEC.L,Strategic Equity Capital Ord,Investment Trust,119274864.0,9.263158,,0.8900127,,,,,0.13995502991918948,,,,,,,,27583000.0,,,3.955,191683000.0,,,,26827000.0,,,,47865450.0,0.07278784897882706,,,,,,0.14389904164688574,0.07748969458497283,49704711.0,,352.0,[],{},,,,,0.10795454422778926,,,0.45,9,20,0.5628815628815629,1.0,22.0,0.35045909090909094,0.35045909090909094,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.25553166666666666,False,0.36665000000000003,0.5629,insufficient_data,0
CREI.L,Custodian Property Income REIT Ord,Investment Trust,440160384.0,9.0,14.062499,0.9027081,,,,,0.062101843442481534,,,,,,,,49736000.0,,,0.997,614394000.0,,,,38155000.0,,,,440850398.0,-0.0024821399946787677,,,,0.2826036712598105,0.2929817574278287,0.08095131137348346,0.01608763838095726,440850398.0,6625000.0,90.0,[],{},,,,,0.1111111111111111,,,0.45,9,20,0.5103785103785105,1.0,22.0,0.34249545454545455,0.34249545454545455,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.24798499999999998,False,0.36665000000000003,0.5104,insufficient_data,0
MWY.L,Mid Wynd International Inv Tr Ord,Investment Trust,206152560.0,,,0.96256685,,,,,-0.06422652381848504,,,,,,,,-18512000.0,,,7.854,308206000.0,,,,-19795000.0,,,,40409356.0,0.1283287249929766,,,,,,-0.060063723613427385,0.1318404282060002,49874356.0,,756.0,[],{},,,,,,,,0.4,8,20,0.5,0.0,22.0,0.22550454545454546,0.22550454545454546,0.0,0.0,1.0,0.0,22.0,0,5,,0.16138833333333333,False,0.45,0.5,insufficient_data,0
MAJE.L,Majedie Investments Ord,Investment Trust,170656128.0,6.8510637,,1.043422,,,,,0.07486614291433147,,,,,,,,12742000.0,,,3.086,159872000.0,,,,11969000.0,,,,52998795.0,0.15894981444872194,,,,,0.11956207586214869,0.07970126100880705,0.16526780656423773,52998795.0,750000.0,322.0,[],{},,,,,0.14596273568438722,,,0.45,9,20,0.46886446886446886,1.0,22.0,0.2960318181818182,0.2960318181818182,0.045454545454545456,0.0,1.0,0.045454545454545456,22.0,1,5,cheapness,0.20316833333333334,False,0.26665,0.4689,insufficient_data,0
AEWU.L,AEW UK REIT Ord,REIT,167243200.0,17.566668,13.850198,0.9723247,,,,,0.04139198413161426,,,,,,,,17393000.0,,,1.084,239974000.0,,,,9933000.0,,,,158674746.0,0.10082460478196224,,,,0.2503146174168868,0.24833401670746202,0.07247868519089568,0.12965470969024515,158424746.0,1790000.0,105.4,[],{},,,,,0.05692599188417519,,,0.45,9,20,0.3756613756613757,0.0,22.0,0.25545,0.25545,0.0,0.0,1.0,0.0,22.0,0,5,,0.204955,False,0.36665000000000003,0.3757,insufficient_data,0
