ticker,name,sector,market_cap,trailing_pe,forward_pe,price_to_book,dividend_yield,current_ratio,debt_to_equity,return_on_equity,return_on_assets,profit_margins,revenue_growth,earnings_growth,free_cashflow,enterprise_value,ebitda,ebit,total_revenue,total_debt,total_cash,book_value,total_assets,total_current_assets,total_liabilities,total_current_liabilities,net_income,operating_cashflow,gross_margin,ncav,shares_outstanding,return_on_assets_prev,gross_margin_prev,current_ratio_bs,current_ratio_bs_prev,leverage,leverage_prev,asset_turnover,asset_turnover_prev,shares_outstanding_prev,interest_expense,last_price,errors,data_sources,fcf_yield,ev_ebitda,ev_ebit,earnings_yield_ebit,earnings_yield_pe,ncav_to_market,roic_proxy,data_quality_score,metrics_present,metrics_total,sector_composite_score,models_passed,model_count,mean_model_score,weighted_model_score,weighted_pass_score,min_model_score,max_model_score,pass_rate,weight_sum,families_passed,family_count,passed_families,family_mean_score,risk_family_passed,risk_mean_score,composite_score,signal,signal_rank,weeks_at_signal,signal_trend,conviction_score,stability_label
SHELL.AS,Shell plc,Energy,215205953536.0,9.941327,9.723616,1.4465041,6.96,1.435,40.2,0.14341,0.04816254894019171,0.08756,0.447,2.2,21458374656.0,259796074496.0,57605001216.0,27582000000.0,266886000000.0,73075998720.0,31374000128.0,26.940815,370350000000.0,107173000000.0,,82415000000.0,17837000000.0,42863000000.0,0.15922528720127696,,5689891670.0,0.04152122370739585,0.16158656687019893,1.3004064794030212,1.3461077088200013,0.20424733360334818,0.1988550317459089,0.7206318347509113,0.7335020600656847,6084231158.0,4741000000.0,38.97,[],{},0.09971087836289998,4.509956931028424,9.419044104705968,0.10616788592171231,0.10059019283844099,,0.09579245315783076,1.0,20,20,0.861318181818182,15.0,22.0,0.7909409090909091,0.7909409090909091,0.6818181818181818,0.0,1.0,0.6818181818181818,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.8670483333333333,True,1.0,0.9001,strong_buy,4,11,stable,0.8807,persistent
AD.AS,Koninklijke Ahold Delhaize N.V.,Consumer Defensive,28309889024.0,12.908367,11.075939,1.9598356,3.83,0.713,133.34,0.15675999,0.04612031208621076,0.02448,0.003,-0.002,2912000000.0,44359888896.0,5388000256.0,3082000000.0,92352000000.0,19260999680.0,3211000064.0,16.532,49089000000.0,11923000000.0,,16794000000.0,2264000000.0,6989000000.0,0.2654409216909217,,886877259.0,0.034026465028355386,0.26640330360240383,0.7099559366440396,0.8350195447229248,0.3748905050011204,0.39186373982485245,1.88131760679582,1.7236410632305852,913583817.0,823000000.0,32.4,[],{},0.10286158301543753,8.233089604366938,14.393215086307592,0.06947718032445092,0.07746913300497267,,0.09543272952469423,1.0,20,20,0.8166666666666667,8.0,22.0,0.5493227272727274,0.5493227272727274,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6091200000000001,True,0.8,0.8667,strong_buy,4,3,stable,0.7365,building
AKZA.AS,Akzo Nobel N.V.,Basic Materials,10671364096.0,16.736559,14.498389,2.1989121,3.18,1.884,130.976,0.14142999,0.045513188073394495,0.06428,-0.014,0.125,824625024.0,13978363904.0,1068000000.0,1164000000.0,10158000000.0,6592000000.0,3464999936.0,28.314,13952000000.0,6061000000.0,,4207000000.0,635000000.0,915000000.0,0.39860208702500494,,171069142.0,0.038037757035581446,0.40491083932405936,1.4406940812930829,1.2338266384778012,0.34848050458715596,0.37672819145203174,0.7280676605504587,0.7517018738157064,170784638.0,211000000.0,62.26,[],{},0.07727456551773904,13.088355715355805,12.008903697594501,0.08327154794324061,0.05974943834034224,,0.11944586967675731,1.0,20,20,0.7625,9.0,22.0,0.525440909090909,0.525440909090909,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6007633333333333,True,0.9,0.7625,strong_buy,4,3,stable,0.6672,building
WKL.AS,Wolters Kluwer N.V.,Industrials,15544969216.0,11.9282055,11.155483,19.77891,3.73,0.688,590.213,1.46141,0.13647746243739567,0.21864,-0.006,0.089,1247874944.0,19628896256.0,1947000064.0,1687000000.0,6125000000.0,5548000256.0,1494000000.0,3.528,9584000000.0,2633000000.0,,4058000000.0,1308000000.0,1668000000.0,0.7346938775510204,,226216153.0,0.11360286376079175,0.7251521298174443,0.6488417939871858,0.7021670190274841,0.514712020033389,0.42830069488313327,0.6390859766277128,0.6228679722046747,234366515.0,117000000.0,69.78,[],{},0.08027516340885367,10.081610483193082,11.635386043864848,0.08594472037541753,0.0838349071031682,,0.3052841114730366,1.0,20,20,0.75,14.0,22.0,0.6346545454545454,0.6346545454545454,0.6363636363636364,0.0,1.0,0.6363636363636364,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6882583333333334,True,0.8,0.75,strong_buy,4,3,stable,0.6562,building
RAND.AS,Randstad N.V.,Industrials,6911001088.0,22.129213,13.362327,1.7708942,4.11,1.226,53.49,0.083100006,0.027980535279805353,0.01393,0.018,0.819,360500000.0,8753501184.0,634000000.0,555000000.0,23077000000.0,2092000000.0,258000000.0,22.243,10686000000.0,5847000000.0,,4841000000.0,299000000.0,872000000.0,0.18672271092429693,,175232895.0,0.01099195710455764,0.19488433794876048,1.2078083040694072,1.2625651720542233,0.17873853640277,0.19821268990169794,2.1595545573647765,2.155674709562109,175143347.0,95000000.0,39.39,[],{},0.052163209846104425,13.806784201892745,15.772074205405405,0.06340320156858506,0.045189135284657435,,0.0949529512403764,1.0,20,20,0.5375,9.0,22.0,0.542981818181818,0.542981818181818,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.7079283333333333,True,1.0,0.5833,buy,3,11,stable,0.5604,persistent
KPN.AS,KPN KON,Communication Services,15626513408.0,18.522726,14.997606,6.7023025,4.64,0.655,218.133,0.26111,0.06734404536862004,0.15151,0.005,0.0,794499968.0,22268045312.0,2400999936.0,1435000000.0,5797000000.0,7265999872.0,419000000.0,0.608,12696000000.0,1349000000.0,,2121000000.0,855000000.0,2308000000.0,0.7236501638778678,,3825061887.0,0.06758587710209611,0.729787613778333,0.6360207449316361,0.5990547459629776,0.5500945179584121,0.5656332190961983,0.4566005040957782,0.4465609308998167,3886279040.0,268000000.0,4.075,[],{},0.05084307338790337,9.27448809061526,15.517801611149826,0.06444211783719941,0.05398773377093631,,0.13569739952718676,1.0,20,20,0.5714166666666667,9.0,22.0,0.5137272727272727,0.5137272727272727,0.4090909090909091,0.0,1.0,0.4090909090909091,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6175016666666666,True,0.7,0.5802,buy,3,3,stable,0.5038,building
PHIA.AS,Koninklijke Philips N.V.,Healthcare,23125934080.0,20.754387,14.056392,2.0203228,3.59,1.257,65.049,0.10154,0.03321704275534442,0.06306,0.005,0.614,1527500032.0,28830932992.0,2416000000.0,1449000000.0,17834000000.0,7464999936.0,1788999936.0,11.711,26944000000.0,9932000000.0,,7511000000.0,895000000.0,1172000000.0,0.4518335763149041,,951288934.0,-0.024226946438431804,0.43133011486598966,1.322327253361736,1.2305992141453832,0.2898975653206651,0.25852429596907783,0.6618913301662708,0.6219284925455549,925009074.0,294000000.0,23.66,[],{},0.06605138744735192,11.93333319205298,19.897124218081437,0.05025851922315758,0.04818258424110526,,0.07456388617300468,1.0,20,20,0.5461969696969696,8.0,22.0,0.5189227272727273,0.5189227272727273,0.36363636363636365,0.0,1.0,0.36363636363636365,22.0,5,5,"cheapness,quality,dividend,garp,risk",0.6775233333333334,True,1.0,0.572,buy,3,2,stable,0.4193,building
ADYEN.AS,Adyen N.V.,Technology,33479352320.0,29.853765,22.589367,6.33428,,1.7222906173506687,,,0.08668834869386088,0.43555,0.189,,,,1282953984.0,1096267000.0,2646897000.0,,,167.596,12256849000.0,11689803000.0,,6787358000.0,1062526000.0,1030422000.0,0.8884433357248128,,31536692.0,0.08097509041135888,0.8931407741100045,1.7222906173506687,1.551525949324971,0.02058979432642109,0.01997815545686018,0.21595248501470485,0.19479620585195337,31485187.0,19700000.0,1061.6,[],{},,,,,0.033496612571312194,,0.20043309331709294,0.75,15,20,1.0,0.0,22.0,0.24950909090909087,0.24950909090909087,0.0,0.0,1.0,0.0,22.0,0,5,,0.250935,False,0.63335,1.0,hold,2,1,deteriorating,0.0,new
NN.AS,NN Group N.V.,Financial Services,20480624640.0,11.616519,9.025951,0.9804434,5.14,70.576,62.156,0.08754,0.005797610681658468,0.13278,-0.045,1.997,-3256750080.0,-33116383232.0,5029000192.0,2709000000.0,8574000000.0,13118000128.0,66938998784.0,80.331,204912000000.0,,,,1188000000.0,-2346000000.0,,,262188873.0,0.00752465834818776,,,,0.06680428671820099,0.054802139037433154,0.04184235183883814,0.052905525846702314,267425797.0,1200000000.0,78.76,[],{},-0.15901615000742478,-6.585082912639507,-12.224578527870063,-0.08180241124224952,0.08608430804443225,,,0.95,19,20,0.6400000000000001,12.0,22.0,0.6446000000000001,0.6446000000000001,0.5454545454545454,0.0,1.0,0.5454545454545454,22.0,3,5,"cheapness,dividend,garp",0.6867183333333333,False,0.46665,0.685,hold,2,11,stable,0.3776,persistent
ASRNL.AS,ASR Nederland N.V.,Financial Services,14604401664.0,32.72222,11.241227,1.4299587,4.82,5.013,239.303,0.05647,0.003855055539531906,0.032,0.095,-0.594,990000000.0,-53560799232.0,6451999744.0,6364000000.0,13109000000.0,24227000320.0,92259000320.0,49.428,142151000000.0,,,,548000000.0,-569000000.0,,,204558568.0,0.006912874687910407,,,,0.0627079654733347,0.07715287699701259,0.09221883771482438,0.12950455326088525,208902381.0,5668000000.0,70.68,[],{},0.06778778225747928,-8.301426124793101,-8.416216095537397,-0.11881824190923977,0.030560273722259675,,,0.95,19,20,0.46333333333333326,4.0,22.0,0.40387727272727275,0.40387727272727275,0.18181818181818182,0.0,0.9524,0.18181818181818182,22.0,3,5,"cheapness,dividend,garp",0.4455233333333333,False,0.53335,0.5333,hold,2,11,stable,0.284,persistent
