ticker,model_id,model_name,passed,score,reasons,failed_criteria,details
0006.HK,high_dividend,High Dividend Yield,False,0.5455,"['yield=476.0%', 'universe rank 55%']",['not in top quartile for yield'],
0006.HK,dividend_growth,Dividend Growth,True,0.6667,"['dividend payer: yield=476.0%', 'reasonable P/E: P/E=20.2']",['earnings not growing'],
0006.HK,magic_formula,Magic Formula,False,0.3502,[],['below top half on combined Magic Formula rank'],
0006.HK,acquirers_multiple,Acquirer's Multiple,False,0.3506,"['EV/EBIT=19.3', 'universe rank 35%']","['EV/EBIT 19.3 above 12.0', 'not in top 40% cheapest on EV/EBIT']",
0006.HK,dreman_contrarian,Dreman Contrarian,False,0.4306,['dividend rank 55%'],"['P/E not in bottom quartile', 'P/B not cheap vs universe']",
0006.HK,piotroski_f,Piotroski F-Score,False,0.4444,"['F-Score=4/9', 'positive net income', 'positive operating cash flow', 'no share dilution', 'gross margin improving']","['F-Score 4/9 below 7', 'ROA improving', 'OCF > net income', 'leverage declining', 'current ratio improving', 'asset turnover improving']","{'f_score': 4, 'max_score': 9, 'components': [{'name': 'positive net income', 'passed': True}, {'name': 'positive operating cash flow', 'passed': True}, {'name': 'ROA improving', 'passed': False}, {'name': 'OCF > net income', 'passed': False}, {'name': 'leverage declining', 'passed': False}, {'name': 'current ratio improving', 'passed': False}, {'name': 'no share dilution', 'passed': True}, {'name': 'gross margin improving', 'passed': True}, {'name': 'asset turnover improving', 'passed': False}]}"
0006.HK,composite_value,Composite Value,False,0.3083,[],[],
0006.HK,earnings_quality,Earnings Quality,False,0.3333,['ratio=5.44%'],"['weak free-cash conversion', 'operating cash below earnings']",
0006.HK,financial_health,Financial Health,False,0.8,"['D/E=4%', 'leverage=3.4%', 'ratio=1.8', 'coverage=28.8x']",['weak liquidity'],
0836.HK,graham_defensive,Graham Defensive,False,0.75,"['P/E < 15: P/E=6.9', 'P/B < 1.5 or P/E×P/B < 22.5: P/B=0.89', 'Dividend payer: yield=586.00%']",['current ratio < 2'],
0836.HK,graham_enterprising,Graham Enterprising,True,0.8,"['P/E < 25: P/E=6.9', 'P/B < 3: P/B=0.89', 'ROE > 8%: ROE=12.8%', 'Positive earnings growth: growth=25.0%']",['excessive leverage'],
0836.HK,graham_net_net,Graham Net-Net,False,0.0,[],['missing NCAV (balance sheet data)'],
0836.HK,schloss,Schloss Low P/B,False,0.5,['P/B < 1.2: P/B=0.89'],['too much leverage'],
0836.HK,deep_value,Deep Value,True,1.0,"['P/B=0.89', 'EV/EBITDA=8.0']",[],
0836.HK,earnings_yield,Earnings Yield,True,1.0,['E/P=14.6% (P/E=6.9)'],[],
0836.HK,fcf_yield,FCF Yield,False,0.0,['FCF yield=-9.3%'],['FCF yield -9.3% below 5%'],
0836.HK,low_pe_high_yield,Low P/E + High Yield,True,1.0,"['P/E=6.9', 'yield=586.0%']",[],
0836.HK,lynch_peg,Lynch PEG,True,0.7251,"['PEG=0.27', 'growth=25.0%']",[],
0836.HK,neff_pegy,Neff PEGY,True,0.9888,"['PEGY=0.01', 'growth=25.0%', 'yield=586.0%']",[],
0836.HK,quality_value,Quality Value,False,0.6,"['ROE >= 12%: ROE=12.8%', 'Profit margin >= 5%: margin=14.2%', 'P/E < 20: P/E=6.9']","['high leverage', 'FCF yield below 3%']",
0836.HK,buffett_quality,Buffett Quality,False,0.5,"['margin >= 8%: margin=14.2%', 'P/E < 25.0: P/E=6.9']","['ROE too low', 'too much debt']",
